country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
RBQ,Italy_RBQ.xlsx,Calcio,Qual è la superficie del campo da gioco?,A. Erba sintetica B. Tappeto di gomma C. Sabbia naturale D. Asfalto,Sabbia naturale,0,"The question 'Qual è la superficie del campo da gioco?' is too vague and lacks context — it does not specify which sport. The correct answer 'Sabbia naturale' is only valid for specific sports like beach volleyball or sand soccer, but not for general 'campo da gioco'. Without specifying the sport, the question is misleading and not logically sound as a standard MCQ.",Qual è la superficie del campo da gioco da beach volley?,"['A. Erba sintetica', 'B. Tappeto di gomma', 'C. Sabbia naturale', 'D. Asfalto']",C. Sabbia naturale
RBQ,Italy_RBQ.xlsx,Calcio,Cosa rappresenta storicamente il Calcio Storico?,A. Un esercizio religioso B. Un passatempo dei nobili C. Una simulazione di battaglia D. Un gioco per contadini,Una simulazione di battaglia,1,no mistake,no correction needed,no correction needed,Una simulazione di battaglia
RBQ,Italy_RBQ.xlsx,Calcio,Chi vince il torneo di Calcio Storico?,A. Riceve un trofeo d'oro B. Riceve una cena gratuita C. Riceve una mucca D. Non c'è un premio specifico,Riceve una mucca,0,"The question 'Chi vince il torneo di Calcio Storico?' is factually incorrect because the Calcio Storico Fiorentino does not have a single winning team in the modern tournament format; instead, four teams compete and the winner is determined by points, but there is no traditional prize like a cow. The answer 'Riceve una mucca' is a myth or misinformation. Historically, the winning team receives a trophy (the 'Coppa del Calcio Storico'), not a cow. The option 'Riceve una mucca' is misleading and not accurate.",Cosa riceve la squadra vincente del Torneo di Calcio Storico Fiorentino?,"[""A. Riceve un trofeo d'oro"", 'B. Riceve una cena gratuita', 'C. Riceve una mucca', ""D. Non c'è un premio specifico""]",Riceve un trofeo d'oro
RBQ,Italy_RBQ.xlsx,Calcio,Quanti passaggi consecutivi sono permessi prima di un tiro?,A. 1 B. 2 C. Illimitati D. 5,Illimitati,0,"The question is factually incorrect because in basketball (the most likely context for this question), a player is allowed only 2 consecutive steps before shooting or passing, not unlimited. The term 'passaggi consecutivi' (consecutive steps) refers to traveling, which is limited to 2 steps under FIBA and NBA rules. The provided answer 'Illimitati' is wrong.",Quanti passaggi consecutivi sono permessi prima di un tiro in una partita di basket?,"['A. 1', 'B. 2', 'C. Illimitati', 'D. 5']",B. 2
RBQ,Italy_RBQ.xlsx,Calcio,Qual è la lunghezza del campo da gioco?,A. 50 metri B. 80 metri C. 100 metri D. 120 metri,80 metri,0,"The question 'Qual è la lunghezza del campo da gioco?' is too vague because it does not specify the sport. Different sports have different field lengths (e.g., soccer: 100-110m, rugby: 100m, American football: 100yds, etc.). Without context, the question is not logically valid as a multiple-choice item.",Qual è la lunghezza tipica di un campo da calcio?,"['A. 50 metri', 'B. 80 metri', 'C. 100 metri', 'D. 120 metri']",C. 100 metri
RBQ,Italy_RBQ.xlsx,Calcio,Qual è la larghezza del campo?,A. 30 metri B. 40 metri C. 50 metri D. 60 metri,40 metri,0,"The question 'Qual è la larghezza del campo?' is ambiguous because it does not specify which sport's field is being referred to. Different sports have different standard field widths, so the question lacks context to be factually valid.",Qual è la larghezza standard di un campo da calcio?,"['A. 30 metri', 'B. 40 metri', 'C. 50 metri', 'D. 60 metri']",C. 50 metri
RBQ,Italy_RBQ.xlsx,Calcio,Cosa succede se un giocatore viene espulso?,A. La squadra può sostituirlo B. La squadra resta in inferiorità numerica C. Il giocatore rientra dopo 10 minuti D. La partita termina,La squadra resta in inferiorità numerica,1,no mistake,no correction needed,no correction needed,La squadra resta in inferiorità numerica
RBQ,Italy_RBQ.xlsx,Calcio,Come si chiama l'arbitro principale?,A. Maestro di Campo B. Comandante C. Garantore D. Capitano,Maestro di Campo,0,"The question 'Come si chiama l'arbitro principale?' (What is the main referee called?) is factually incorrect because in Italian sports contexts, especially football, the main referee is called 'Arbitro', not 'Maestro di Campo'. 'Maestro di Campo' is a historical military term, not a sports officiating title. None of the provided options are correct for standard Italian sports terminology.",Come si chiama l'arbitro principale nel calcio?,"['Arbitro', 'Comandante', 'Garantore', 'Capitano']",Arbitro
RBQ,Italy_RBQ.xlsx,Calcio,Quante linee centrali ha il campo?,A. 1 B. 2 C. 3 D. 4,2,0,"The question 'Quante linee centrali ha il campo?' is ambiguous and factually incorrect in the context of standard sports fields. In football (soccer), there is typically one center line (midfield line), not two. The term 'linee centrali' (central lines) is unclear — it may mistakenly refer to the center line and the center circle, but the center circle is not a 'line'. The correct answer provided (2) is therefore misleading without clarification.",Quante linee di centro ha il campo da calcio?,"['A. 1', 'B. 2', 'C. 3', 'D. 4']",A. 1
RBQ,Italy_RBQ.xlsx,Calcio,Quando è nato storicamente il Calcio Storico?,A. Nel XIII secolo B. Nel XV secolo C. Nel XVII secolo D. Nel XIX secolo,Nel XIII secolo,0,"The question asks 'Quando è nato storicamente il Calcio Storico?' which implies a historical origin, but the correct answer 'Nel XIII secolo' is misleading. Calcio Storico Fiorentino, as a formalized event, originated in the 16th century (Renaissance period), with documented matches in Florence during the 1500s. The XIII century (1200s) is too early and historically inaccurate. The provided answer is incorrect.",Quando è nato storicamente il Calcio Storico Fiorentino?,"['A. Nel XIII secolo', 'B. Nel XV secolo', 'C. Nel XVI secolo', 'D. Nel XIX secolo']",C. Nel XVI secolo
RBQ,Italy_RBQ.xlsx,Calcio,"Quanti punti vale una ""mezza caccia""?",A. 1 B. 2 C. 3 D. 0,0,0,"The term 'mezza caccia' is not a recognized scoring term in any standard sport. It appears to be a fabricated or mistranslated phrase, making the question factually incorrect and nonsensical as a valid MCQ.",Quanti punti vale un canestro da tre punti?,"['A. 1', 'B. 2', 'C. 3', 'D. 0']",C. 3
RBQ,Italy_RBQ.xlsx,Calcio,Quale azione è considerata antisportiva?,A. Passare lateralmente B. Bloccare la palla C. Colpire un avversario senza motivo D. Gridare,Colpire un avversario senza motivo,1,no mistake,no correction needed,no correction needed,Colpire un avversario senza motivo
RBQ,Italy_RBQ.xlsx,Calcio,Cosa succede se un giocatore si infortuna?,A. Viene sostituito B. Deve lasciare il campo C. Continua a giocare D. La partita viene sospesa,Deve lasciare il campo,0,"The question 'Cosa succede se un giocatore si infortuna?' is too vague and does not specify the context (e.g., during a match, under official rules). The provided answer 'Deve lasciare il campo' is not always correct — in most sports like football, an injured player must leave the field, but the question does not specify the sport or rule set. Additionally, option A 'Viene sostituito' is often the actual outcome under official rules (e.g., FIFA Laws of the Game), making the given answer misleading. The question needs to be more precise to be a valid MCQ.",Cosa deve fare un giocatore che si infortuna durante una partita di calcio secondo le regole FIFA?,"['A. Viene sostituito', 'B. Deve lasciare il campo', 'C. Continua a giocare', 'D. La partita viene sospesa']",B. Deve lasciare il campo
RBQ,Italy_RBQ.xlsx,Calcio,"Qual è il ruolo dei ""Portatori"" nel Calcio Storico?",A. Segnare le cacce B. Proteggere i difensori C. Mantenere il possesso palla D. Bloccare i passaggi,Mantenere il possesso palla,0,"The term 'Portatori' in Calcio Storico Fiorentino does not refer to players who 'Mantenere il possesso palla'. In reality, 'Portatori' are the players responsible for carrying the ball (often by hand or with specific rules) toward the opponent's goal, not maintaining possession in the modern soccer sense. The correct role is more accurately described as 'trasportare la palla' or 'portare la palla verso la meta'. The provided answer is factually incorrect and misleading.","Qual è il ruolo dei ""Portatori"" nel Calcio Storico?","['Segnare le cacce', 'Proteggere i difensori', 'Portare la palla verso la meta', 'Bloccare i passaggi']",Portare la palla verso la meta
RBQ,Italy_RBQ.xlsx,Calcio,"Qual è l'importanza del ""Capitano"" in una squadra di Calcio Storico?",A. Segna le cacce B. Arbitra la partita C. Coordina la strategia D. Assume ruoli difensivi,Coordina la strategia,0,"The question is factually incorrect because 'Capitano' in Calcio Storico does not primarily 'coordinare la strategia'. In Calcio Storico Fiorentino, the 'Capitano' is the team captain who leads the team on the field and often participates in the physical play, but the role is not officially defined as a strategic coordinator. The actual strategic leadership is often informal or shared among senior players, and the official referee ('arbitro') oversees the game. Option C is misleading. Additionally, the term 'cacce' in option A is incorrect — it should be 'reti' (goals), as 'cacce' refers to hunting, not football. The question and options contain factual and terminological errors.",Qual è il ruolo principale del 'Capitano' in una squadra di Calcio Storico?,"['A. Segna le reti', 'B. Arbitra la partita', 'C. Coordina la strategia', 'D. Guida la squadra sul campo e ne rappresenta i membri']",D. Guida la squadra sul campo e ne rappresenta i membri
RBQ,Italy_RBQ.xlsx,Calcio,Cosa non è permesso durante i contatti fisici?,A. Bloccare l'avversario B. Strattonare la maglia C. Colpire al volto D. Spingere,Colpire al volto,0,"The question 'Cosa non è permesso durante i contatti fisici?' is too broad and ambiguous. All the listed options (blocking, pulling the jersey, hitting the face, pushing) are generally forbidden in most sports during physical contact. The answer 'Colpire al volto' (hitting the face) is correct in terms of being the most severe and universally prohibited, but the question does not specify a sport or context, making it logically flawed as an MCQ. The options are not mutually exclusive in terms of prohibition, so the question must be refined to target a specific rule or context.",Cosa è considerato un fallo grave e sempre vietato durante i contatti fisici in un match di calcio?,"[""A. Bloccare l'avversario"", 'B. Strattonare la maglia', 'C. Colpire al volto', 'D. Spingere']",C. Colpire al volto
RBQ,Italy_RBQ.xlsx,Calcio,"Qual è l'importanza delle ""Guardie""?",A. Difendere l'area di rete B. Impedire passaggi lunghi C. Bloccare gli attaccanti D. Proteggere il Capitano,Bloccare gli attaccanti,0,"The question 'Qual è l'importanza delle 'Guardie'?' is ambiguous and factually incorrect in the context of sports. 'Guardie' (guards) is a term used in basketball to refer to players who primarily handle ball distribution and defense, not to block attackers in a general sense. The correct answer 'Bloccare gli attaccanti' is misleading because blocking attackers is primarily the role of centers or forwards, not guards. The term 'Guardie' without context (e.g., basketball) is unclear and not standard across sports. Additionally, option D 'Proteggere il Capitano' is nonsensical in sports terminology.",Qual è il ruolo principale delle 'guardie' nel basket?,"[""A. Difendere l'area di rete"", 'B. Impedire passaggi lunghi', ""C. Gestire la palla e creare opportunità d'attacco"", 'D. Bloccare gli attaccanti']",C. Gestire la palla e creare opportunità d'attacco
RBQ,Italy_RBQ.xlsx,Calcio,Quale atteggiamento è considerato rispettoso verso l'avversario?,A. Evitare il contatto fisico B. Evitare insulti e violenze C. Non segnare troppi punti D. Chiedere scusa durante il gioco,Evitare insulti e violenze,1,no mistake,no correction needed,no correction needed,Evitare insulti e violenze
RBQ,Italy_RBQ.xlsx,Calcio,"Cosa rappresenta una ""mezza caccia""?",A. Un goal completo B. Un errore di mira C. Un goal annullato D. Un punto bonus,Un errore di mira,0,"The term 'mezza caccia' is not a recognized sports term in Italian or in any major sport context. It appears to be a fabricated or mistranslated phrase. 'Caccia' means 'hunt' in Italian, and 'mezza caccia' would literally mean 'half hunt', which has no logical or factual meaning in sports. The provided answer 'Un errore di mira' (a misaim) is also not a standard sports term and does not logically connect to the phrase. The question is nonsensical as a valid MCQ.",Cosa rappresenta un 'goal annullato'?,"['A. Un goal completo', 'B. Un errore di mira', 'C. Un goal annullato', 'D. Un punto bonus']",C. Un goal annullato
RBQ,Italy_RBQ.xlsx,Calcio,Quando il pubblico può intervenire nel Calcio Storico?,A. Mai B. Dopo un fallo C. Durante il sorteggio iniziale D. Solo alla fine della partita,Mai,1,no mistake,no correction needed,no correction needed,Mai
RBQ,Italy_RBQ.xlsx,Calcio,Qual è il tipo di abbigliamento usato nel Calcio Storico?,A. Magliette moderne B. Uniformi medievali C. Costumi tradizionali D. Casacche di lino,Casacche di lino,0,"The correct answer 'Casacche di lino' is factually inaccurate. Calcio Storico Fiorentino participants wear historical costumes representing the four districts of Florence, typically made of wool, silk, and other period-appropriate fabrics, not specifically 'lino' (linen). The term 'costumi tradizionali' is the accurate and broadly accepted description.",Qual è il tipo di abbigliamento usato nel Calcio Storico Fiorentino?,"['A. Magliette moderne', 'B. Uniformi medievali', 'C. Costumi tradizionali', 'D. Casacche di lino']",C. Costumi tradizionali
RBQ,Italy_RBQ.xlsx,Calcio,Quali materiali sono usati per costruire la palla?,A. Pelle sintetica B. Plastica C. Pelle di animale D. Legno,Pelle di animale,0,"The question asks about materials used to construct 'the ball', but does not specify which sport. In most modern sports (e.g., soccer, rugby), balls are made of synthetic leather or a combination of materials, not animal leather. Animal leather was historically used, but it is no longer the standard. The provided answer 'Pelle di animale' is factually outdated and misleading without context. The question is ambiguous and not logically correct as a modern MCQ.",Quali materiali sono comunemente usati per costruire la palla da calcio moderna?,"['A. Pelle sintetica', 'B. Plastica', 'C. Pelle di animale', 'D. Legno']",A. Pelle sintetica
RBQ,Italy_RBQ.xlsx,Calcio,Come viene considerato il fair play nel Calcio Storico?,A. Non necessario B. Essenziale C. Marginale D. Opzionale,Essenziale,0,"The question is factually incorrect. In Calcio Storico, fair play is not considered 'essenziale' — in fact, Calcio Storico is a violent, historical sport with minimal rules regarding fair play, and it is known for its physicality and lack of modern sportsmanship norms. The correct answer should reflect that fair play is not a priority.",Come viene considerato il fair play nel Calcio Storico?,"['A. Non necessario', 'B. Essenziale', 'C. Marginale', 'D. Opzionale']",A. Non necessario
RBQ,Italy_RBQ.xlsx,Calcio,Qual è il ruolo del pubblico durante il Calcio Storico?,A. Incitare la propria squadra B. Suggerire strategie C. Interrompere il gioco D. Influenzare gli arbitri,Incitare la propria squadra,1,no mistake,no correction needed,no correction needed,Incitare la propria squadra
RBQ,Italy_RBQ.xlsx,Calcio,Cosa non è ammesso durante il gioco?,A. Tuffarsi per prendere la palla B. Usare oggetti esterni C. Parlare con gli arbitri D. Correre verso il pubblico,Usare oggetti esterni,0,"The question 'Cosa non è ammesso durante il gioco?' is too vague and lacks context — it does not specify which sport is being referred to. Without this, the options cannot be meaningfully evaluated. For example, 'tuffarsi per prendere la palla' is allowed in water polo but not in soccer. 'Correre verso il pubblico' might be penalized in some sports but is not universally forbidden. The answer 'Usare oggetti esterni' is generally correct, but the question is invalid due to ambiguity.",Cosa non è ammesso durante una partita di calcio?,"['A. Tuffarsi per prendere la palla', 'B. Usare oggetti esterni', 'C. Parlare con gli arbitri', 'D. Correre verso il pubblico']",B. Usare oggetti esterni
RBQ,Italy_RBQ.xlsx,Calcio,Come viene gestito un fallo grave?,A. Con un avvertimento B. Con un'espulsione C. Con una penalità di punti D. Con una pausa nel gioco,Con un'espulsione,1,no mistake,no correction needed,no correction needed,Con un'espulsione
RBQ,Italy_RBQ.xlsx,Calcio,Chi decide il vincitore del torneo?,A. Una giuria popolare B. Il pubblico C. Un comitato di arbitri D. Il sindaco di Firenze,Un comitato di arbitri,0,"The question 'Chi decide il vincitore del torneo?' is too vague and ambiguous. It does not specify which tournament, and the correct answer 'Un comitato di arbitri' is not universally true — in most sports tournaments, the winner is decided by game results (e.g., points, goals, elimination rounds), not by a committee of referees. Referees enforce rules and may decide outcomes of individual matches, but not the overall tournament winner. The correct mechanism depends on the sport (e.g., final match result, points system, playoff structure).",Chi decide il risultato di una partita di calcio?,"['A. Una giuria popolare', 'B. Il pubblico', 'C. Un comitato di arbitri', 'D. Il sindaco di Firenze']",C. Un comitato di arbitri
RBQ,Italy_RBQ.xlsx,Calcio,Cosa distingue il Calcio Storico dagli sport moderni?,A. L'assenza di arbitri B. Le regole rigide C. Il contesto storico D. La presenza di tifosi neutrali,Il contesto storico,0,"The question asks what distinguishes Calcio Storico from modern sports, and the provided correct answer 'Il contesto storico' is circular and logically flawed — Calcio Storico is defined by its historical context, so saying that its distinguishing feature is 'il contesto storico' is tautological and not a meaningful differentiator. The real distinguishing features are its rules, violence, lack of referees, or cultural setting. Option A ('L'assenza di arbitri') is factually more accurate and specific.",Cosa distingue il Calcio Storico dagli sport moderni in termini di regolamento e organizzazione?,"[""A. L'assenza di arbitri"", 'B. Le regole rigide', 'C. La presenza di tifosi neutrali', ""D. L'uso di attrezzature moderne""]",A. L'assenza di arbitri
RBQ,Italy_RBQ.xlsx,Calcio,"Cosa succede durante una ""mischia""?",A. La partita si ferma B. Si combatte per il possesso palla C. Viene assegnato un fallo D. Viene chiamato un timeout,Si combatte per il possesso palla,1,no mistake,no correction needed,no correction needed,Si combatte per il possesso palla
RBQ,Italy_RBQ.xlsx,Calcio,Cosa simboleggia il torneo di Calcio Storico?,A. L'unità nazionale B. Il coraggio e l'abilità C. La forza fisica D. La gloria dei quartieri,L'unità nazionale,0,"The question asks what the Calcio Storico tournament symbolizes, but the provided correct answer 'L'unità nazionale' is factually incorrect. Calcio Storico Fiorentino is a historic sport from Florence, Italy, traditionally symbolizing the rivalry and pride of the city's four historic quarters, not national unity. The correct symbolism is tied to local identity and competition between quartieri.",Cosa simboleggia il torneo di Calcio Storico?,"[""L'unità nazionale"", ""Il coraggio e l'abilità"", 'La forza fisica', 'La gloria dei quartieri']",La gloria dei quartieri
RBQ,Italy_RBQ.xlsx,Calcio,Quante categorie di giocatori esistono in una squadra?,A. 2 B. 3 C. 4 D. 5,4,0,"The question 'Quante categorie di giocatori esistono in una squadra?' is vague and lacks context. In sports, 'categorie di giocatori' could refer to positions, roles, age groups, skill levels, etc., and without specifying the sport or context, it is ambiguous. The correct answer '4' is arbitrary without clarification.",Quante posizioni principali esistono in una squadra di calcio?,"['A. 2', 'B. 3', 'C. 4', 'D. 5']",C. 4
RBQ,Italy_RBQ.xlsx,Calcio,Qual è il primo criterio per entrare in una squadra di Calcio Storico?,A. Forza fisica B. Agilità C. Appartenenza al quartiere D. Esperienza sportiva,Appartenenza al quartiere,1,no mistake,no correction needed,no correction needed,Appartenenza al quartiere
RBQ,Italy_RBQ.xlsx,Calcio,Cosa rappresentano i colori delle squadre?,A. Identità personale B. Origine storica dei quartieri C. Strategie di gioco D. Ruoli dei giocatori,Origine storica dei quartieri,0,"The question 'Cosa rappresentano i colori delle squadre?' is too broad and ambiguous. In sports, team colors typically represent identity, heritage, or branding — not directly 'origine storica dei quartieri' (historical origin of neighborhoods), which is an overly specific and incorrect generalization. For example, team colors often reflect city, region, or club history, not neighborhood origins. The provided answer is factually incorrect and misleading.",Cosa rappresentano generalmente i colori delle squadre sportive?,"['A. Identità personale', 'B. Origine storica della città o della regione', 'C. Strategie di gioco', 'D. Ruoli dei giocatori']",B. Origine storica della città o della regione
RBQ,Italy_RBQ.xlsx,Calcio,Chi può fermare la partita per infortuni?,A. Il Capitano B. Il Pubblico C. Gli Arbitri D. Il Portatore di Palla,Gli Arbitri,1,no mistake,no correction needed,no correction needed,Gli Arbitri
