image_no,country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
tai_chi_19.jpg,IBQ,China_IBQ.xlsx,Tai_chi,根据环境来看，在这里练习太极拳可能有什么好处？,(A) 柔软的沙子提供了缓冲表面。 (B) 海浪声有助于集中注意力。 (C) 靠近水源具有净化作用 (D) 开阔的空间和自然的声音有助于放松和集中注意力。,开阔的空间和自然的声音有助于放松和集中注意力。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_19.jpg,IBQ,China_IBQ.xlsx,Tai_chi,图中所示的张开手掌姿势有何用意？,(A) 表示问候 (B) 展示一次张开的手掌击打 (C) 接收和引导能量 (D) 测量到水的距离,接收和引导能量,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_19.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者身着特定类型的服装。这种服装选择与太极拳的练习有何关联？,(A) 它可以防晒。 (B) 它象征着一种精神信仰 (C) 这是所有武术的标准制服 (D) 宽松的面料衬托出动作的流畅性和柔和性。,宽松的面料衬托出动作的流畅性和柔和性。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_19.jpg,IBQ,China_IBQ.xlsx,Tai_chi,从练习者的面部表情和姿势可以看出他处于怎样的精神状态？,(A) 搅动 (B) 高度专注与平静 (C) 困惑 (D) 疲劳,高度专注与平静,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_19.jpg,IBQ,China_IBQ.xlsx,Tai_chi,如图所示，在户外练习太极拳有什么好处？,(A) 这是竞争优势 (B) 它能改善心血管健康 (C) 它将修行者与自然和自然能量联系起来。 (D) 这是一种炫耀技能的方式,它将修行者与自然和自然能量联系起来。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_43.jpg,IBQ,China_IBQ.xlsx,Tai_chi,柔和的漫射灯光和自然背景营造出怎样的氛围？,(A) 紧张、竞争的氛围 (B) 充满活力、高能量的环境 (C) 宁静而冥想的情绪 (D) 一种冰冷、疏离的感觉,宁静而冥想的情绪,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_43.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者的站姿显示重心降低。这在太极拳中有什么目的？,(A) 为了更容易跳跃 (B) 为了提高速度 (C) 为了改善平衡性和稳定性 (D) 为了让姿势看起来更具威慑力,为了改善平衡性和稳定性,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_43.jpg,IBQ,China_IBQ.xlsx,Tai_chi,实践者专注的目光暗示了这种实践的什么特点？,(A) 这是一场面向观众的表演。 (B) 它需要高度集中注意力和正念。 (C) 他正在寻找伴侣 (D) 它只是一种体育锻炼形式。,它需要高度集中注意力和正念。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_43.jpg,IBQ,China_IBQ.xlsx,Tai_chi,服装颜色深沉且款式简洁。这暗示着这种修行方式的重点是什么？,(A) 它是一种极具攻击性的武术形式 (B) 它旨在引人注目，引人注目。 (C) 重点在于内部运动，而非外部表现。 (D) 这是一种现代风格的服装。,重点在于内部运动，而非外部表现。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_43.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者正在做一个双手并用的姿势。这个动作体现了什么概念？,(A) 击中目标 (B) 格挡和招架 (C) 阴阳的相互作用 (D) 拉伸肌肉,阴阳的相互作用,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_16.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这张图片中最突出的视觉元素是什么？,(A) 制服的颜色 (B) 背景架构 (C) 主执业者高举的双手 (D) 红毯,主执业者高举的双手,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_16.jpg,IBQ,China_IBQ.xlsx,Tai_chi,为什么从业人员要穿相同颜色的制服？,(A) 这是会员资格的必要条件。 (B) 它象征着一种精神上的奉献。 (C) 它营造了视觉上的统一性和社区感。 (D) 这是家族的传统习俗,它营造了视觉上的统一性和社区感。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_16.jpg,IBQ,China_IBQ.xlsx,Tai_chi,图中所示的举手动作通常与什么有关？,(A) 伸手去拿物体 (B) 对抗一股假想的力量 (C) 最终姿势 (D) 一个友好的姿态,对抗一股假想的力量,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_16.jpg,IBQ,China_IBQ.xlsx,Tai_chi,鉴于人数众多且场合正式，这可能是什么活动？,(A) 每日晨间课程 (B) 一场武术比赛 (C) 一场特别的公开表演或示威活动 (D) 私人工作室,一场特别的公开表演或示威活动,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_16.jpg,IBQ,China_IBQ.xlsx,Tai_chi,修行者手势中张开的手掌有什么作用？,(A) 表示一个非武装国家 (B) 为展现战斗准备 (C) 吸收能量 (D) 展现平衡和开放的心态,展现平衡和开放的心态,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_44.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这张图片中正在进行什么活动？,(A) 一套体操动作 (B) 一场摔跤比赛 (C) 柔道投技 (D) 太极推手练习,柔道投技,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_44.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这项活动与传统太极拳有何不同？,(A) 它使用武器 (B) 这是一项合作活动 (C) 它是一种武术 (D) 这是一项高强度、竞争激烈的运动，以投掷为重点。,这是一项高强度、竞争激烈的运动，以投掷为重点。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_44.jpg,IBQ,China_IBQ.xlsx,Tai_chi,参赛者所穿的服装被称为？,(A) 和服 (B) 吉 (C) 太极服 (D) 多博克,吉,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_44.jpg,IBQ,China_IBQ.xlsx,Tai_chi,哪种武术的名称翻译过来是“柔和之道”？,(A) 太极 (B) 柔道 (C) 空手道 (D) 功夫,柔道,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_44.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这张照片中的动作所体现的核心原则是什么？这种原则也是某些内家拳法中的概念。,(A) 蛮力 (B) 线性功率 (C) 屈服于力量 (D) 严密防御,屈服于力量,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_36.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者们正在进行同步动作。这表明这种练习方式有何特点？,(A) 这是一套舞蹈动作。 (B) 它遵循预先设定的动作形式或顺序。 (C) 这是一次即兴练习 (D) 这是一项竞技运动。,它遵循预先设定的动作形式或顺序。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_36.jpg,IBQ,China_IBQ.xlsx,Tai_chi,根据场景判断，这很可能发生在一天中的什么时间？,(A) 深夜 (B) 下午中段 (C) 清晨或傍晚 (D) 午休时间,清晨或傍晚,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_36.jpg,IBQ,China_IBQ.xlsx,Tai_chi,参与者之间保持均匀的间距。这样做的原因是什么？,(A) 为了避免相互碰撞并允许充分的活动范围 (B) 创建特定的视觉图案 (C) 表示物理距离 (D) 遵守社交距离规则,为了避免相互碰撞并允许充分的活动范围,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_36.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这种小组实践的主要优势是什么？,(A) 它促进了社会互动和社区建设。 (B) 它提供了一种更具挑战性的锻炼方式。 (C) 这需要付出更大的努力。 (D) 它对减肥更有效,它促进了社会互动和社区建设。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_36.jpg,IBQ,China_IBQ.xlsx,Tai_chi,手臂伸展的姿势体现了太极拳的什么核心原则？,(A) 手持武器 (B) 推开一股力量 (C) 用手“聆听”的概念 (D) 伸展和松弛原理,伸展和松弛原理,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_21.jpg,IBQ,China_IBQ.xlsx,Tai_chi,前景中的女子所摆出的姿势强调了太极拳的哪项原则？,(A) 生根 (B) 跳跃 (C) 踢 (D) 冲孔,生根,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_21.jpg,IBQ,China_IBQ.xlsx,Tai_chi,背景画面展现了形形色色的人。这暗示了太极拳的什么特点？,(A) 这是一项竞技运动。 (B) 只有专业人士才会这样做。 (C) 这是一种包容性很强的做法，许多人都可以参与。 (D) 这是一种新的运动形式,这是一种包容性很强的做法，许多人都可以参与。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_21.jpg,IBQ,China_IBQ.xlsx,Tai_chi,太极拳的练习地点通常是公园或公共场所。为什么这里是太极拳的常见练习地点？,(A) 这是唯一有足够空间的地方 (B) 这是一种无需花费任何成本的练习方式。 (C) 它使修行者能够与自然和社区建立联系。 (D) 这是老师的要求。,它使修行者能够与自然和社区建立联系。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_21.jpg,IBQ,China_IBQ.xlsx,Tai_chi,实践者目光的可能目的是什么？,(A) 对着镜子检查她的姿势 (B) 观察周围环境 (C) 专注于一点有助于集中注意力 (D) 看向镜头,专注于一点有助于集中注意力,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_21.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者的姿势缓慢而有控制。这种运动方式的主要健康益处是什么？,(A) 高热量燃烧 (B) 心血管健康改善 (C) 增强平衡能力、灵活性和协调性 (D) 肌肉量增加,增强平衡能力、灵活性和协调性,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_7.jpg,IBQ,China_IBQ.xlsx,Tai_chi,施术者背对着观看者。这可能是什么原因造成的？,(A) 为了保护她的身份 (B) 为了突出景观 (C) 为了展示具体的背部姿势 (D) 使观者能够专注于造型本身，而不会被面部分散注意力。,使观者能够专注于造型本身，而不会被面部分散注意力。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_7.jpg,IBQ,China_IBQ.xlsx,Tai_chi,夕阳映衬下修行者的身影暗示着什么？,(A) 这是一项深夜练习 (B) 这是晨练。 (C) 这是一种独自进行的反思性实践。 (D) 这是大型团体的练习。,这是一种独自进行的反思性实践。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_7.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者的姿势是一只手举起，另一只手向前伸展。这代表了什么经典的动作？,(A) 太极符号 (B) 防守阵型 (C) “分离”与“聚集”的概念 (D) 一个引人注目的动作,“分离”与“聚集”的概念,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_7.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这件衣服看起来像是用轻盈飘逸的面料制成的。这种面料的选择有什么作用呢？,(A) 它使人感到温暖 (B) 这是一种时尚宣言 (C) 它与流畅、连续的动作相得益彰。 (D) 它象征着一种精神信仰,它与流畅、连续的动作相得益彰。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_7.jpg,IBQ,China_IBQ.xlsx,Tai_chi,从练习者一腿向前弯曲的姿势中可以看出什么核心原则？,(A) 积极的步法 (B) 高强度锻炼 (C) 重量分布均匀的稳定地基 (D) 跳跃动作,重量分布均匀的稳定地基,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_33.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这张图片的主要内容是什么？,(A) 一位身穿黑色制服的执业者 (B) 一群围观者 (C) 一群人伸展身体 (D) 一场武术比赛,一位身穿黑色制服的执业者,0,"The question asks 'What is the main content of the picture?', but the correct answer focuses on one person while the image clearly shows a group of people practicing Tai Chi. The question is also slightly vague.",这张图片主要展示了什么活动？,"['(A) 武术练习', '(B) 围观人群', '(C) 个人伸展运动', '(D) 休闲散步']",武术练习
tai_chi_33.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者的站姿低而宽。这样做的主要目的是什么？,(A) 为了让从业者看起来更矮 (B) 为了展示高级灵活性 (C) 夯实基础，增强腿部力量 (D) 为冲刺做准备,夯实基础，增强腿部力量,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_33.jpg,IBQ,China_IBQ.xlsx,Tai_chi,在这种情况下，统一的颜色（黑色配红色镶边）代表什么？,(A) 这是太极拳中常见的制服颜色，但并没有什么特殊含义。 (B) 它象征着高等级 (C) 这是特定学校或风格的官方制服。 (D) 它代表着一种不同的武术。,这是太极拳中常见的制服颜色，但并没有什么特殊含义。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_33.jpg,IBQ,China_IBQ.xlsx,Tai_chi,主练者的双手做圆周运动。这种运动在太极拳中代表什么？,(A) 一种攻击形式 (B) 能量流动与屈服原理 (C) 抓取行为 (D) 向他人发出信号,能量流动与屈服原理,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_33.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这位修行者身处一个类似公园的环境中。这在哪个国家的文化中是常见的场景？,(A) 日本 (B) 巴西 (C) 中国 (D) 俄罗斯,中国,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_45.jpg,IBQ,China_IBQ.xlsx,Tai_chi,图片中练习太极拳的人群年龄范围大概是多少？,(A) 青少年 (B) 青年人 (C) 中年人 (D) 老年人,老年人,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_45.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者的主要服装是太极拳的传统服饰。它的主要特点是什么？,(A) 它采用紧身设计，凸显肌肉线条。 (B) 它宽松飘逸，可以让你活动自如。 (C) 它采用厚重保暖的面料制成。 (D) 它的颜色鲜艳，便于辨认。,它宽松飘逸，可以让你活动自如。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_45.jpg,IBQ,China_IBQ.xlsx,Tai_chi,根据环境判断，这个小组在这里练习的可能原因是什么？,(A) 设有表演舞台。 (B) 自然环境营造出宁静祥和的氛围。 (C) 该区域专为高强度运动而设计。 (D) 地面湿滑，充满挑战。,自然环境营造出宁静祥和的氛围。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_45.jpg,IBQ,China_IBQ.xlsx,Tai_chi,前景中的练习者采用了稳健而低矮的站姿。这种姿势有助于改善哪些方面？,(A) 跳跃能力 (B) 心血管健康 (C) 腿部力量和平衡 (D) 上半身肌肉质量,腿部力量和平衡,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_45.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这种太极拳练习中缓慢、沉稳的动作的主要目的是什么？,(A) 创造美丽的视觉效果。 (B) 增强爆发力和速度。 (C) 培养内在能量和精神专注力。 (D) 剧烈运动后放松身心。,培养内在能量和精神专注力。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_51.jpg,IBQ,China_IBQ.xlsx,Tai_chi,图片中人群的多样性对太极拳有何启示？,(A) 这是特定族群特有的习俗。 (B) 它适合所有背景的人练习。 (C) 这种锻炼方式只适合体能水平很高的人。 (D) 这种做法只适用于特定年龄段的人群。,它适合所有背景的人练习。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_51.jpg,IBQ,China_IBQ.xlsx,Tai_chi,手掌朝前的这个手势有什么目的？,(A) 这是一个表示欢迎的举动。 (B) 这是一个引人注目的动作。 (C) 这是一个防守阻挡动作。 (D) 这是一种“推”或“按”想象中的力量的姿势。,这是一种“推”或“按”想象中的力量的姿势。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_51.jpg,IBQ,China_IBQ.xlsx,Tai_chi,为什么从业人员会佩戴手表或健身追踪器？,(A) 记录他们的步数和消耗的卡路里。 (B) 把握他们的行动时机。 (C) 用于标记会议的开始和结束。 (D) 监测他们的心率和整体健康指标。,监测他们的心率和整体健康指标。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_51.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者们在轻松的户外环境中进行练习。这有什么好处？,(A) 它可以摆出更难的姿势。 (B) 这里环境安静，适合深度集中注意力。 (C) 它提供了一个呼吸新鲜空气和补充维生素D的机会。 (D) 它提供了一个竞争环境。,它提供了一个呼吸新鲜空气和补充维生素D的机会。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_51.jpg,IBQ,China_IBQ.xlsx,Tai_chi,前景中男子的主要关注点是什么？,(A) 他的周围环境 (B) 他的教练 (C) 他自己的双手 (D) 他的脚,他自己的双手,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_77.jpg,IBQ,China_IBQ.xlsx,Tai_chi,图片中环境的显著特征是什么？,(A) 一片茂密的森林 (B) 宁静的乡村景色 (C) 现代都市环境 (D) 室内工作室,现代都市环境,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_77.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者采取的姿势是：一条腿向前弯曲。这种姿势叫什么？,(A) 起重机姿态 (B) 马步 (C) 弓步 (D) 猫站姿,弓步,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_77.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者双手置于胸前的姿势代表着什么？,(A) 战斗姿势 (B) 祈祷姿势 (C) 表格的开头 (D) 持球姿势以控制能量,持球姿势以控制能量,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_77.jpg,IBQ,China_IBQ.xlsx,Tai_chi,画面中只有执业者一人。这暗​​示了这种执业方式的什么特点？,(A) 这是一门私人课程。 (B) 这是一场正式演出。 (C) 这是一项独自进行的冥想练习。 (D) 这是一项体能测试。,这是一项独自进行的冥想练习。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_77.jpg,IBQ,China_IBQ.xlsx,Tai_chi,晴朗的蓝天和明媚的阳光预示着什么？,(A) 天气可能寒冷多风。 (B) 天气可能温暖宜人。 (C) 今天是阴天。 (D) 已是深夜。,天气可能温暖宜人。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_70.jpg,IBQ,China_IBQ.xlsx,Tai_chi,图片中可以看到一些从业人员，背景是城市天际线。这可能是哪个城市？,(A) 纽约市 (B) 伦敦 (C) 上海 (D) 巴黎,上海,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_70.jpg,IBQ,China_IBQ.xlsx,Tai_chi,图中一位练习者抬起了一条腿。这个动作体现了什么？,(A) 跑步动作 (B) 踢腿技巧 (C) 平衡的重要性 (D) 高冲击力跳跃的开始,平衡的重要性,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_70.jpg,IBQ,China_IBQ.xlsx,Tai_chi,深色服装和剪影效果在光线下的作用是什么？,(A) 遮蔽从业者的面容。 (B) 为了使它们看起来更具戏剧性。 (C) 为了突出他们动作的形状和流畅性。 (D) 为了使它们看起来更小。,为了突出他们动作的形状和流畅性。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_70.jpg,IBQ,China_IBQ.xlsx,Tai_chi,在这种城市环境中进行小组练习的主要好处是什么？,(A) 它允许进行竞争性练习。 (B) 它能带来社区感和共同目标感。 (C) 这是一个更具挑战性的环境。 (D) 这只是为了迎合游客而进行的表演。,它能带来社区感和共同目标感。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_70.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这些姿势低矮而稳固。这样做有什么好处？,(A) 它能增强锻炼强度。 (B) 这是为快速行动做准备。 (C) 它有助于从基础做起，增强力量和稳定性。 (D) 这是一种拉伸运动。,它有助于从基础做起，增强力量和稳定性。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_65.jpg,IBQ,China_IBQ.xlsx,Tai_chi,前景和背景中的男士们穿的是什么衣服？,(A) 和服 (B) 功夫服 (C) 僧袍 (D) 休闲服装,僧袍,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_65.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这里展示的武术与太极拳的主要区别是什么？,(A) 注重高强度、外向型运动。 (B) 使用武器。 (C) 对内能的依赖。 (D) 练习以小组形式进行。,注重高强度、外向型运动。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_65.jpg,IBQ,China_IBQ.xlsx,Tai_chi,站在其他人身后的那位身穿黄色长袍的男子可能扮演什么角色？,(A) 一名旁观者 (B) 一名学生 (C) 导师或大师 (D) 一位游客,导师或大师,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_65.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这次培训的可能地点在哪里？,(A) 一家现代化的健身房 (B) 城市公园 (C) 一座传统的中国武术寺庙或学校 (D) 公共广场,一座传统的中国武术寺庙或学校,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_65.jpg,IBQ,China_IBQ.xlsx,Tai_chi,学生们摆出低而宽的站姿。这种站姿在这种武术中的主要目的是什么？,(A) 为了显得更具威慑力。 (B) 拉伸大腿内侧。 (C) 为强有力的行动奠定坚实稳定的基础。 (D) 为了展现他们的灵活性。,为强有力的行动奠定坚实稳定的基础。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_83.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者手持一根长而直的武器。这在中国武术中叫什么？,(A) 一支长矛 (B) 一根棍子 (C) 一把剑 (D) 简,一支长矛,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_83.jpg,IBQ,China_IBQ.xlsx,Tai_chi,服装和表演的整体美感如何？,(A) 简洁而微妙 (B) 传统而低调 (C) 色彩斑斓，引人入胜 (D) 休闲非正式,色彩斑斓，引人入胜,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_83.jpg,IBQ,China_IBQ.xlsx,Tai_chi,长矛上的长红色流苏有什么用途？,(A) 为了增强抓握力。 (B) 起到装饰作用。 (C) 增加尖端重量。 (D) 起到平衡作用并提供视觉美感。,起到平衡作用并提供视觉美感。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_83.jpg,IBQ,China_IBQ.xlsx,Tai_chi,场景似乎是一个铺着蓝色垫子的竞技场。这暗示着什么背景信息？,(A) 这是一种非正式的做法。 (B) 这是一场公开示威活动。 (C) 这是一场武术比赛或表演。 (D) 这是一个研讨会。,这是一场武术比赛或表演。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_83.jpg,IBQ,China_IBQ.xlsx,Tai_chi,实践者的关注点是什么？,(A) 人群 (B) 武器 (C) 对手 (D) 摄影师,武器,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_84.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者手持一把直剑。这种剑叫什么名字？,(A) 武士刀 (B) 军刀 (C) 建 (D) 细剑,建,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_84.jpg,IBQ,China_IBQ.xlsx,Tai_chi,练习者采用低而宽的站姿。这种太极拳基本站姿叫什么？,(A) 马步 (B) 起重机姿态 (C) 空位 (D) 弓步,马步,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_84.jpg,IBQ,China_IBQ.xlsx,Tai_chi,背景是纯蓝色的底布，上面有一条白线。这样的背景暗示了怎样的场景？,(A) 这是一个露天公园。 (B) 这是一个室内练习室。 (C) 这是一个竞争激烈的领域。 (D) 这是一个舞台。,这是一个竞争激烈的领域。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_84.jpg,IBQ,China_IBQ.xlsx,Tai_chi,该从业人员的制服是什么款式的？,(A) 现代和西方 (B) 简单明了 (C) 饰以传统刺绣 (D) 军事风格,饰以传统刺绣,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_84.jpg,IBQ,China_IBQ.xlsx,Tai_chi,实践者的目光聚焦在哪里？,(A) 观众 (B) 她的脚 (C) 剑尖 (D) 对手,剑尖,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_79.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这张图片中，这群人服装最突出的特点是什么？,(A) 他们的鞋子 (B) 他们的腰带 (C) 他们的红黑制服 (D) 他们的发型,他们的红黑制服,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_79.jpg,IBQ,China_IBQ.xlsx,Tai_chi,根据场景判断，这是什么类型的地点？,(A) 户外公园 (B) 正式的比赛场地 (C) 公共广场 (D) 室内工作室或训练厅,室内工作室或训练厅,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_79.jpg,IBQ,China_IBQ.xlsx,Tai_chi,这群人正在做类似的动作。这说明了什么？,(A) 这是一种新的舞蹈潮流。 (B) 这是同步热身。 (C) 他们正在按照老师教的形式进行练习。 (D) 这是一项自由发挥的创意练习。,他们正在按照老师教的形式进行练习。,1,no mistake,no correction needed,no correction needed,no answer needed
tai_chi_79.jpg,IBQ,China_IBQ.xlsx,Tai_chi,班级学生年龄分布如此分散的可能原因是什么？,(A) 太极拳简单易学，人人都能学会。 (B) 这是一项家庭活动。 (C) 太极拳适合不同体能水平和年龄段的人练习。 (D) 本课程仅面向初学者。,太极拳适合不同体能水平和年龄段的人练习。,1,no mistake,no correction needed,no correction needed,no answer needed
