image_no,country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
chon_wua_34.jpg,IBQ,Thailand_IBQ.xlsx,chon_wua(bull fighting),คนที่ยืนอยู่หลังวัวมีจุดประสงค์อะไร?,(A) พวกเขาเป็นผู้ชม (B) พวกเขาเป็นผู้พิพากษา (C) พวกเขาเป็นเจ้าหน้าที่รักษาความปลอดภัย (D) พวกนั้นเป็นผู้ดูแลคอยชี้ทางให้วัวกระทิง,พวกนั้นเป็นผู้ดูแลคอยชี้ทางให้วัวกระทิง,1,no mistake,no correction needed,no correction needed,no answer needed
chon_wua_34.jpg,IBQ,Thailand_IBQ.xlsx,chon_wua(bull fighting),ฝูงชนอยู่หลังรั้ว รั้วนั้นมีจุดประสงค์อะไร,(A) เพื่อป้องกันไม่ให้กระทิงออกจากสนาม (B) เพื่อความปลอดภัยของผู้ชม (C) เพื่อทำเครื่องหมายขอบเขตของวงแหวน (D) เพื่อจัดให้มีสถานที่ให้ผู้คนนั่ง,เพื่อความปลอดภัยของผู้ชม,1,no mistake,no correction needed,no correction needed,no answer needed
chon_wua_39.jpg,IBQ,Thailand_IBQ.xlsx,chon_wua(bull fighting),วัวมีเชือกหรือสายรัดที่ซับซ้อนพันรอบหัว จุดประสงค์ของมันคืออะไร?,(A) มันเป็นของตกแต่ง (B) เป็นเครื่องมือสำหรับนำทางกระทิง (C) เป็นสัญลักษณ์แห่งโคชั้นสูง (D) เป็นสัญญาณของกระทิงที่ชนะ,เป็นเครื่องมือสำหรับนำทางกระทิง,1,no mistake,no correction needed,no correction needed,no answer needed
chon_wua_42.jpg,IBQ,Thailand_IBQ.xlsx,chon_wua(bull fighting),โคลนและน้ำในสังเวียนต่อสู้มีไว้เพื่ออะไร?,(A) เป็นองค์ประกอบการตกแต่ง (B) มันทำให้การต่อสู้ยากยิ่งขึ้น (C) เป็นส่วนหนึ่งของสิ่งแวดล้อมตามธรรมชาติ (D) มันเป็นการทำให้วัวกระทิงเย็นลง,เป็นส่วนหนึ่งของสิ่งแวดล้อมตามธรรมชาติ,1,no mistake,no correction needed,no correction needed,no answer needed
chon_wua_42.jpg,IBQ,Thailand_IBQ.xlsx,chon_wua(bull fighting),วัวตัวซ้ายอยู่บนพื้น นี่บอกอะไรเกี่ยวกับการต่อสู้ครั้งนี้?,(A) กระทิงพ่ายแพ้แล้ว (B) วัวกำลังพักผ่อน (C) กระทิงกำลังเล่นอยู่ (D) กระทิงอยู่ในตำแหน่งป้องกัน,กระทิงพ่ายแพ้แล้ว,1,no mistake,no correction needed,no correction needed,no answer needed
chon_wua_44.jpg,IBQ,Thailand_IBQ.xlsx,chon_wua(bull fighting),พวกผู้ชายอยู่ในสนามดิน นี่มันบ่งบอกอะไรเกี่ยวกับสิ่งแวดล้อมบ้าง?,(A) เป็นสนามกีฬาที่มีความทันสมัย (B) เป็นสนามต่อสู้อย่างเป็นทางการ (C) เป็นบรรยากาศแบบดั้งเดิมและชนบทมากขึ้น (D) เป็นงานส่วนตัว,เป็นบรรยากาศแบบดั้งเดิมและชนบทมากขึ้น,1,no mistake,no correction needed,no correction needed,no answer needed
chon_wua_50.jpg,IBQ,Thailand_IBQ.xlsx,chon_wua(bull fighting),เชือกที่พันรอบจมูกวัวมีไว้เพื่ออะไร?,(A) มันเป็นของตกแต่ง (B) เป็นเครื่องมือสำหรับนำทางกระทิง (C) เป็นสัญลักษณ์แห่งโคชั้นสูง (D) เป็นสัญญาณของกระทิงที่ชนะ,เป็นเครื่องมือสำหรับนำทางกระทิง,1,no mistake,no correction needed,no correction needed,no answer needed
chon_wua_50.jpg,IBQ,Thailand_IBQ.xlsx,chon_wua(bull fighting),ผู้ชายคนนั้นใส่ชุดแบบไหน?,(A) ชุดสูทแบบเป็นทางการ (B) ชุดยูนิฟอร์มแบบดั้งเดิม (C) เสื้อผ้าลำลองสำหรับใส่ในชีวิตประจำวัน (D) อุปกรณ์กีฬา,เสื้อผ้าลำลองสำหรับใส่ในชีวิตประจำวัน,1,no mistake,no correction needed,no correction needed,no answer needed
chon_wua_59.jpg,IBQ,Thailand_IBQ.xlsx,chon_wua(bull fighting),ริบบิ้นสีแดงที่พันรอบคอวัวมีไว้เพื่ออะไร?,(A) เป็นสัญญาณของกระทิงที่ชนะ (B) เป็นเครื่องมือสำหรับนำทางกระทิง (C) เป็นของประดับตกแต่งในงานพิธีต่างๆ (D) เป็นการถือชื่อกระทิง,เป็นของประดับตกแต่งในงานพิธีต่างๆ,1,no mistake,no correction needed,no correction needed,no answer needed
chon_wua_59.jpg,IBQ,Thailand_IBQ.xlsx,chon_wua(bull fighting),ผู้คนรวมตัวกันอยู่ในพื้นที่โล่งที่เต็มไปด้วยฝุ่น นี่หมายความว่าอย่างไร?,(A) เป็นสนามกีฬาที่มีความทันสมัย (B) เป็นสนามต่อสู้อย่างเป็นทางการ (C) เป็นบรรยากาศแบบดั้งเดิมและชนบทมากขึ้น (D) เป็นงานส่วนตัว,เป็นบรรยากาศแบบดั้งเดิมและชนบทมากขึ้น,1,no mistake,no correction needed,no correction needed,no answer needed
chon_wua_76.jpg,IBQ,Thailand_IBQ.xlsx,chon_wua(bull fighting),ผู้ชายแต่งตัวมีจุดประสงค์อะไร?,(A) เพื่อปกป้องเขาจากวัวกระทิง (B) เป็นเครื่องแบบที่เป็นทางการ (C) เป็นชุดยูนิฟอร์มแบบดั้งเดิม (D) เป็นชุดสไตล์คาวบอยสำหรับขี่กระทิง,เป็นชุดสไตล์คาวบอยสำหรับขี่กระทิง,1,no mistake,no correction needed,no correction needed,no answer needed
,IBQ,Thailand_IBQ.xlsx,chon_wua(bull fighting),nan,nan,nan,0,"The question, options, and correct answer are all 'nan', indicating missing data. This makes evaluation impossible. A valid question, options, and answer are required.",Please provide a complete question with options.,Please provide a complete question with options.,Please provide a complete question with options.
kaeng_ruer_1.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),เหตุการณ์หลักที่แสดงในภาพคืออะไร?,(A) การแข่งขันพายเรือ (B) ทริปตกปลา (C) การแข่งขันเรือแคนู (D) แก่งเรือ,แก่งเรือ,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_1.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),คนที่อยู่หัวเรือมีจุดประสงค์อะไร?,(A) เพื่อความบันเทิงแก่ฝูงชน (B) เพื่อรักษาเวลาและประสานจังหวะการพายของนักพาย (C) เพื่อเป็นสัญญาณเริ่มต้นการแข่งขัน (D) การบังคับเรือ,เพื่อรักษาเวลาและประสานจังหวะการพายของนักพาย,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_1.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),ลักษณะเด่นของการออกแบบเรือคืออะไร?,(A) มันทำจากพลาสติก (B) พวกมันมีหัวและหางมังกรแบบดั้งเดิม (C) มันมีขนาดเล็กและมีน้ำหนักเบา (D) พวกมันขับเคลื่อนด้วยเครื่องยนต์,พวกมันมีหัวและหางมังกรแบบดั้งเดิม,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_1.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),แต่ละทีมจะใส่ชุดแบบไหน?,(A) เสื้อผ้าลำลอง (B) เครื่องแบบทางการ (C) เสื้อชูชีพและเสื้อกีฬา (D) ชุดดำน้ำ,เสื้อชูชีพและเสื้อกีฬา,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_1.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),ความพยายามอันเข้มข้นของนักพายเรือบ่งบอกอะไรเกี่ยวกับการแข่งขัน?,(A) เป็นกิจกรรมยามว่าง (B) มันเป็นกีฬาที่มีการแข่งขันสูงและต้องใช้กำลังกายมาก (C) เป็นขบวนแห่แบบช้าๆ ตามพิธีกรรม (D) เป็นกิจกรรมเสริมสร้างการทำงานเป็นทีม,มันเป็นกีฬาที่มีการแข่งขันสูงและต้องใช้กำลังกายมาก,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_3.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),ภาพที่แสดงเป็นกิจกรรมหลักอะไร?,(A) เรือยาวสองลำกำลังแข่งกัน (B) เรือยาวสองลำกำลังจอดพัก (C) เรือยาวที่กำลังฝึกหัด (D) เรือยาวที่ถูกนำพา,เรือยาวสองลำกำลังแข่งกัน,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_3.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),คนท้ายเรือมีจุดประสงค์อะไร?,(A) เพื่อสร้างความบันเทิงให้กับฝูงชน (B) เพื่อรักษาเวลาและจังหวะการพายของนักพายให้ตรงกัน (C) เพื่อเป็นสัญญาณเริ่มต้นการแข่งขัน (D) การบังคับเรือ,การบังคับเรือ,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_3.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),ธงบนฝั่งเป็นจุดเด่นที่น่าสนใจ ธงเหล่านี้หมายถึงอะไร?,(A) พวกเขาเป็นสัญลักษณ์ของเทศกาล (B) พวกมันเป็นธงของประเทศต่างๆ (C) พวกนั้นเป็นธงสำหรับเจ้าหน้าที่การแข่งขัน (D) พวกเขาทำเครื่องหมายเส้นทางการแข่งขันและเส้นชัย,พวกมันเป็นธงของประเทศต่างๆ,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_3.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),บรรยากาศโดยรวมของภาพเป็นอย่างไร?,(A) เป็นที่เงียบสงบและสันติ (B) แบบตึงเครียดและมีสมาธิ (C) แบบเฉลิมฉลองและรื่นเริง (D) แบบสบายๆ และผ่อนคลาย,แบบตึงเครียดและมีสมาธิ,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_4.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),การกระทำหลักที่แสดงอยู่ในภาพคืออะไร?,(A) การถือไม้พายไว้เหนือน้ำ (B) มีการใช้ไม้พายในการบังคับเรือ (C) การพายเข้าสู่ผิวน้ำอย่างสอดประสานกัน (D) พายถูกนำมาใช้เป็นเบรก,การพายเข้าสู่ผิวน้ำอย่างสอดประสานกัน,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_4.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),น้ำที่กระเซ็นอยู่ข้างเรือหมายถึงอะไร?,(A) เรือกำลังจะจม (B) เรือกำลังเคลื่อนที่ด้วยความเร็วสูง (C) เรือจอดนิ่งอยู่ (D) น้ำมีคลื่นมาก,เรือกำลังเคลื่อนที่ด้วยความเร็วสูง,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_4.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),นักพายโน้มตัวไปข้างหน้ามาก ท่านี้เป็นเพราะอะไร?,(A) เพื่อพักแขนของพวกเขา (B) เพื่อยืดหลังของพวกเขา (C) เพื่อให้ได้จังหวะที่ลึกและทรงพลังยิ่งขึ้น (D) เพื่อทำให้ตนเองเย็นลง,เพื่อให้ได้จังหวะที่ลึกและทรงพลังยิ่งขึ้น,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_4.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),เครื่องแบบนักพายเรือมีจุดประสงค์อะไร?,(A) เพื่อให้ดูเป็นมืออาชีพ (B) เพื่อให้พวกเขาอบอุ่น (C) เพื่อระบุทีมของพวกเขา (D) เพื่อความปลอดภัย,เพื่อระบุทีมของพวกเขา,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_4.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),องค์ประกอบที่สำคัญที่สุดสำหรับความสำเร็จของทีมตามที่เน้นไว้ในภาพนี้คืออะไร?,(A) ความแข็งแกร่งของนักพายเรือแต่ละคน (B) การออกแบบเรือ (C) การประสานกันอย่างลงตัวของนักพาย (D) สภาพอากาศ,การประสานกันอย่างลงตัวของนักพาย,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_6.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),คนที่ยืนอยู่หัวเรือสุดมีหน้าที่อะไร?,(A) โค้ช (B) นายท้ายเรือ (C) กัปตันทีม (D) นักพายคนนำ,กัปตันทีม,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_6.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),ฝูงชนผู้ชมจำนวนมากบอกอะไรเกี่ยวกับงานนี้ได้บ้าง?,(A) เป็นการรวมตัวเล็กๆ แบบไม่เป็นทางการ (B) เป็นการแข่งขันกีฬาที่สำคัญและมีผู้เข้าร่วมเป็นจำนวนมาก (C) เป็นการฝึกปฏิบัติการทางทหาร (D) เป็นการฝึกซ้อมแบบสบายๆ,เป็นการแข่งขันกีฬาที่สำคัญและมีผู้เข้าร่วมเป็นจำนวนมาก,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_6.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),นักพายเรืออยู่ในท่าสควอทต่ำมาก ท่านี้เกิดจากอะไร?,(A) เพื่อพักผ่อน (B) เพื่อให้ได้จังหวะที่ลึกและทรงพลังยิ่งขึ้น (C) เพื่อหลีกเลี่ยงลม (D) การบังคับเรือ,เพื่อให้ได้จังหวะที่ลึกและทรงพลังยิ่งขึ้น,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_7.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),คนใส่เสื้อดำกางเกงดำมีจุดประสงค์อะไร?,(A) เพื่อสร้างความบันเทิงให้กับฝูงชน (B) เพื่อรักษาเวลาและจังหวะการพายของนักพายให้ตรงกัน (C) เพื่อเป็นสัญญาณเริ่มต้นการแข่งขัน (D) การบังคับเรือ,การบังคับเรือ,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_14.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),คนที่ตีกลองใหญ่ในเรือมีจุดประสงค์อะไร?,(A) เพื่อสร้างความบันเทิงให้กับฝูงชน (B) เพื่อรักษาเวลาและจังหวะการพายของนักพายให้ตรงกัน (C) เพื่อเป็นสัญญาณเริ่มต้นการแข่งขัน (D) การบังคับเรือ,เพื่อรักษาเวลาและจังหวะการพายของนักพายให้ตรงกัน,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_15.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),เครื่องแต่งกายของนักพายเรือมีลักษณะเด่นอย่างไร?,(A) พวกเขาสวมเครื่องแบบทหาร (B) พวกเขากำลังสวมชุดคลุมแบบดั้งเดิม (C) พวกเขากำลังสวมเสื้อชูชีพหลากสี (D) พวกเขาสวมเสื้อกีฬาและเสื้อชูชีพ,พวกเขาสวมเสื้อกีฬาและเสื้อชูชีพ,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_18.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),ลักษณะเด่นของสภาพแวดล้อมในภาพคืออะไร?,(A) น้ำนิ่งมาก (B) น้ำค่อนข้างจะขุ่นมาก (C) น้ำถูกแช่แข็งด้วยน้ำแข็ง (D) น้ำก็ใสมาก,น้ำถูกแช่แข็งด้วยน้ำแข็ง,1,no mistake,no correction needed,no correction needed,no answer needed
kaeng_ruer_18.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),นักพายเรือสวมเสื้อผ้าประเภทใด?,(A) เสื้อชูชีพ และ เสื้อกีฬา (B) ชุดดำน้ำและเสื้อชูชีพ (C) เสื้อชูชีพและหมวกกันหนาว (D) ชุดดำน้ำและหมวกฤดูหนาว,ชุดดำน้ำและหมวกฤดูหนาว,0,"The provided answer 'ชุดดำน้ำและหมวกฤดูหนาว' (diving suit and winter hat) is incorrect based on the image. The people in the image are wearing life vests/jackets, warm jackets, and beanies/hats. The correct answer should reflect these observations.",นักพายเรือในภาพสวมเสื้อผ้าประเภทใด?,(A) เสื้อชูชีพ และ เสื้อแจ็คเก็ต (B) เสื้อชูชีพและหมวก (C) ชุดดำน้ำและเสื้อชูชีพ (D) เสื้อแจ็คเก็ตและหมวกกันหนาว,เสื้อชูชีพ และ เสื้อแจ็คเก็ต
kaeng_ruer_18.jpg,IBQ,Thailand_IBQ.xlsx,kaeng ruer(boat racing),จุดประสงค์ในการออกแบบเรือคืออะไร?,(A) จะเป็นเรือที่เร็วมาก (B) จะเป็นเรือที่มั่นคงมาก (C) จะเป็นเรือที่เบามาก (D) เป็นเรือที่หนักมาก,จะเป็นเรือที่มั่นคงมาก,1,no mistake,no correction needed,no correction needed,no answer needed
