country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
HBQ,HBQ_Italy.xlsx,Calcio_history,Cosa succede se un giocatore si infortuna?,A. Viene sostituito B. Deve lasciare il campo C. Continua a giocare D. La partita viene sospesa,Deve lasciare il campo,0,"The question 'Cosa succede se un giocatore si infortuna?' is too vague and does not specify the context of the sport or rules being applied. In most team sports (e.g., soccer), an injured player does not automatically 'deve lasciare il campo' — they may be substituted, and if no substitution is available, they may remain on the field. The correct rule is that the player must be removed from play, but the option 'Deve lasciare il campo' is misleading without context. The most accurate expected answer in standard soccer rules is 'Viene sostituito' if a substitution is available, but the question fails to specify this. The answer 'Deve lasciare il campo' is not universally correct and lacks precision.","Cosa deve fare un giocatore che si infortuna durante una partita di calcio, se la squadra ha sostituzioni disponibili?","['A. Viene sostituito', 'B. Deve lasciare il campo', 'C. Continua a giocare', 'D. La partita viene sospesa']",A. Viene sostituito
HBQ,HBQ_Italy.xlsx,Calcio_history,"Qual è il ruolo dei ""Portatori"" nel Calcio Storico?",A. Segnare le cacce B. Proteggere i difensori C. Mantenere il possesso palla D. Bloccare i passaggi,Mantenere il possesso palla,0,"The question is factually incorrect. In Calcio Storico Fiorentino, 'Portatori' are not responsible for maintaining ball possession; they are the players who carry or transport the ball (often by hand or shoulder) to advance it toward the opponent's goal, typically in a physical, non-kicking manner. The term 'Portatori' literally means 'bearers' or 'carriers', and their role is more about moving the ball through forceful carries rather than 'possesso palla' (ball possession), which is a modern football concept. The correct answer provided ('Mantenere il possesso palla') misrepresents the historical role.","Qual è il ruolo dei ""Portatori"" nel Calcio Storico Fiorentino?","['A. Segnare le cacce', 'B. Proteggere i difensori', 'C. Trasportare la palla con la forza verso la meta avversaria', 'D. Bloccare i passaggi']",C. Trasportare la palla con la forza verso la meta avversaria
HBQ,HBQ_Italy.xlsx,Calcio_history,"Qual è l'importanza del ""Capitano"" in una squadra di Calcio Storico?",A. Segna le cacce B. Arbitra la partita C. Coordina la strategia D. Assume ruoli difensivi,Coordina la strategia,0,"The question is factually incorrect because 'Capitano' in Calcio Storico does not primarily 'coordinare la strategia'. In Calcio Storico Fiorentino, the 'Capitano' is the team captain who leads his team on the field, often playing a key offensive or leadership role, but the official responsibilities are more aligned with representing the team, motivating players, and sometimes acting as a liaison with referees — not strategic coordination, which is typically handled by coaches or senior players. Moreover, 'coordinare la strategia' is too modern and generic for this historical sport. The correct role is better described as 'guida la squadra' or 'rappresenta la squadra'. Additionally, option C is misleading and not historically accurate.",Qual è il ruolo principale del 'Capitano' in una squadra di Calcio Storico?,"['A. Segna le reti', 'B. Arbitra la partita', 'C. Guida la squadra e rappresenta la squadra sul campo', 'D. Assume ruoli difensivi']",C. Guida la squadra e rappresenta la squadra sul campo
HBQ,HBQ_Italy.xlsx,Calcio_history,Cosa non è permesso durante i contatti fisici?,A. Bloccare l'avversario B. Strattonare la maglia C. Colpire al volto D. Spingere,Colpire al volto,0,"The question 'Cosa non è permesso durante i contatti fisici?' is too broad and ambiguous. All the listed options (blocking, pulling the jersey, hitting the face, pushing) are generally forbidden in most sports during physical contact. The answer 'Colpire al volto' is correct as the most severe and universally prohibited action, but the question does not specify a sport or context, making it logically weak as an MCQ. It should be refined to imply 'most severe' or 'strictly prohibited' contact.",Quale azione è strettamente vietata durante i contatti fisici in uno sport di contatto?,"[""A. Bloccare l'avversario"", 'B. Strattonare la maglia', 'C. Colpire al volto', 'D. Spingere']",C. Colpire al volto
HBQ,HBQ_Italy.xlsx,Calcio_history,"Qual è l'importanza delle ""Guardie""?",A. Difendere l'area di rete B. Impedire passaggi lunghi C. Bloccare gli attaccanti D. Proteggere il Capitano,Bloccare gli attaccanti,0,"The question 'Qual è l'importanza delle 'Guardie'?' is ambiguous and factually incorrect in the context of sports. 'Guardie' (guards) is a term used in basketball to refer to players who primarily handle ball distribution and defense, not to 'block attackers' in a general sense. The correct role of guards in basketball is not to 'bloccare gli attaccanti' (block attackers), which is the job of centers or forwards. Also, 'proteggere il Capitano' is nonsensical in sports context. The question lacks specificity and the answer is misleading.",Qual è il ruolo principale delle 'guardie' nel basket?,"[""A. Difendere l'area di rete"", 'B. Impedire passaggi lunghi', 'C. Gestire il gioco e difendere gli avversari', 'D. Proteggere il Capitano']",C. Gestire il gioco e difendere gli avversari
HBQ,HBQ_Italy.xlsx,Calcio_history,Quale atteggiamento è considerato rispettoso verso l'avversario?,A. Evitare il contatto fisico B. Evitare insulti e violenze C. Non segnare troppi punti D. Chiedere scusa durante il gioco,Evitare insulti e violenze,1,no mistake,no correction needed,no correction needed,Evitare insulti e violenze
HBQ,HBQ_Italy.xlsx,Calcio_history,"Cosa rappresenta una ""mezza caccia""?",A. Un goal completo B. Un errore di mira C. Un goal annullato D. Un punto bonus,Un errore di mira,0,"The term 'mezza caccia' is not a recognized sports term in Italian or in any major sport context. It appears to be a fabricated or mistranslated phrase. 'Caccia' means 'hunt' in Italian, and 'mezza caccia' would literally mean 'half hunt', which has no logical or factual meaning in sports. The provided answer 'Un errore di mira' (a misaim) is also not a standard or coherent interpretation. The question does not represent any real sports concept and is therefore invalid as a factual MCQ.",Cosa rappresenta un 'goal annullato'?,"['A. Un goal completo', 'B. Un errore di mira', 'C. Un goal annullato', 'D. Un punto bonus']",C. Un goal annullato
HBQ,HBQ_Italy.xlsx,Calcio_history,Quando il pubblico può intervenire nel Calcio Storico?,A. Mai B. Dopo un fallo C. Durante il sorteggio iniziale D. Solo alla fine della partita,Mai,1,no mistake,no correction needed,no correction needed,Mai
HBQ,HBQ_Italy.xlsx,Calcio_history,Qual è il tipo di abbigliamento usato nel Calcio Storico?,A. Magliette moderne B. Uniformi medievali C. Costumi tradizionali D. Casacche di lino,Casacche di lino,0,"The correct answer 'Casacche di lino' is factually inaccurate. Calcio Storico Fiorentino participants wear historical costumes representing the four districts of Florence, typically made of wool, silk, or other period-appropriate fabrics, not specifically 'lino' (linen). Moreover, 'Casacche di lino' is too narrow and misleading; the accurate term is 'costumi tradizionali' (traditional costumes), which is option C and is the widely accepted description.",Qual è il tipo di abbigliamento usato nel Calcio Storico Fiorentino?,"['A. Magliette moderne', 'B. Uniformi medievali', 'C. Costumi tradizionali', 'D. Casacche di lino']",C. Costumi tradizionali
HBQ,HBQ_Italy.xlsx,Calcio_history,Quali materiali sono usati per costruire la palla?,A. Pelle sintetica B. Plastica C. Pelle di animale D. Legno,Pelle di animale,0,"The question asks about materials used to construct 'the ball', but does not specify which sport. In most modern sports (e.g., soccer, rugby), balls are made of synthetic leather or a combination of materials; pure animal leather is rare today and not universally correct. The answer 'Pelle di animale' is factually outdated and misleading without context. The question is ambiguous and not logically sound as a multiple-choice item without specifying the sport.",Quali materiali sono usati per costruire la palla da calcio moderna?,"['A. Pelle sintetica', 'B. Plastica', 'C. Pelle di animale', 'D. Legno']",A. Pelle sintetica
HBQ,HBQ_Italy.xlsx,Calcio_history,Come viene considerato il fair play nel Calcio Storico?,A. Non necessario B. Essenziale C. Marginale D. Opzionale,Essenziale,0,"The question is factually incorrect. In Calcio Storico, fair play is not considered 'essenziale' — in fact, Calcio Storico is a violent, historical sport from Florence with minimal rules around fair play, and it is known for its physicality and lack of modern sportsmanship norms. The correct evaluation is that fair play is 'non necessario' or 'marginale'. The provided answer 'Essenziale' is wrong.",Come viene considerato il fair play nel Calcio Storico?,"['Non necessario', 'Essenziale', 'Marginale', 'Opzionale']",Non necessario
HBQ,HBQ_Italy.xlsx,Calcio_history,Qual è il ruolo del pubblico durante il Calcio Storico?,A. Incitare la propria squadra B. Suggerire strategie C. Interrompere il gioco D. Influenzare gli arbitri,Incitare la propria squadra,1,no mistake,no correction needed,no correction needed,Incitare la propria squadra
HBQ,HBQ_Italy.xlsx,Calcio_history,Cosa non è ammesso durante il gioco?,A. Tuffarsi per prendere la palla B. Usare oggetti esterni C. Parlare con gli arbitri D. Correre verso il pubblico,Usare oggetti esterni,0,"The question 'Cosa non è ammesso durante il gioco?' is too vague and lacks context about which sport is being referred to. Without specifying the sport, the options cannot be reliably evaluated for correctness. For example, 'tuffarsi per prendere la palla' may be allowed in water polo but not in soccer. The answer 'Usare oggetti esterni' is generally correct across sports, but the question as posed is not a valid MCQ due to ambiguity.",Cosa non è ammesso durante una partita di calcio?,"['A. Tuffarsi per prendere la palla', 'B. Usare oggetti esterni', 'C. Parlare con gli arbitri', 'D. Correre verso il pubblico']",B. Usare oggetti esterni
HBQ,HBQ_Italy.xlsx,Calcio_history,Come viene gestito un fallo grave?,A. Con un avvertimento B. Con un'espulsione C. Con una penalità di punti D. Con una pausa nel gioco,Con un'espulsione,1,no mistake,no correction needed,no correction needed,Con un'espulsione
HBQ,HBQ_Italy.xlsx,Calcio_history,Chi decide il vincitore del torneo?,A. Una giuria popolare B. Il pubblico C. Un comitato di arbitri D. Il sindaco di Firenze,Un comitato di arbitri,0,"The question 'Chi decide il vincitore del torneo?' is too vague and ambiguous. It does not specify which tournament, and the correct answer 'Un comitato di arbitri' is not universally true — in most sports tournaments, winners are decided by game results, not by a committee of referees. Referees enforce rules and may decide outcomes in case of disputes or forfeits, but they do not 'decide the winner' of a tournament in the conventional sense. The question implies a general truth that is factually incorrect.",Chi decide il risultato di una partita di calcio?,"['A. Una giuria popolare', 'B. Il pubblico', 'C. Un comitato di arbitri', 'D. Il sindaco di Firenze']",C. Un comitato di arbitri
HBQ,HBQ_Italy.xlsx,Calcio_history,Cosa distingue il Calcio Storico dagli sport moderni?,A. L'assenza di arbitri B. Le regole rigide C. Il contesto storico D. La presenza di tifosi neutrali,Il contesto storico,0,"The question asks what distinguishes Calcio Storico from modern sports, and the provided correct answer 'Il contesto storico' (historical context) is circular and logically flawed — because Calcio Storico *is* a historical sport, its historical context is not a distinguishing feature *among* sports but rather its defining category. The real distinguishing features are its rules, brutality, lack of modern structure, or cultural setting. The option 'L'assenza di arbitri' is factually incorrect (there are referees), 'Le regole rigide' is misleading (rules are loose and violent), and 'La presenza di tifosi neutrali' is nonsensical (tifosi are never neutral). The best distinguishing feature is the violent, pre-modern, ritualistic nature tied to Renaissance Florence, but none of the options capture this accurately. The answer 'Il contesto storico' is not a valid differentiator in MCQ logic.",Cosa distingue il Calcio Storico dagli sport moderni in termini di regole e stile di gioco?,"[""A. L'assenza totale di arbitri"", 'B. Regole rigide e formalizzate', 'C. Un gioco violento, senza limiti di tempo e con radici rinascimentali', 'D. La presenza di tifosi neutrali']","C. Un gioco violento, senza limiti di tempo e con radici rinascimentali"
HBQ,HBQ_Italy.xlsx,Calcio_history,"Cosa succede durante una ""mischia""?",A. La partita si ferma B. Si combatte per il possesso palla C. Viene assegnato un fallo D. Viene chiamato un timeout,Si combatte per il possesso palla,1,no mistake,no correction needed,no correction needed,Si combatte per il possesso palla
HBQ,HBQ_Italy.xlsx,Calcio_history,Cosa simboleggia il torneo di Calcio Storico?,A. L'unità nazionale B. Il coraggio e l'abilità C. La forza fisica D. La gloria dei quartieri,L'unità nazionale,0,"The correct answer 'L'unità nazionale' is factually incorrect. Calcio Storico Fiorentino is a historical sport played in Florence, symbolizing local pride, rivalry, and tradition among the city's four historic quarters, not national unity. The most accurate symbolism is the glory of the quarters.",Cosa simboleggia il torneo di Calcio Storico?,"[""A. L'unità nazionale"", ""B. Il coraggio e l'abilità"", 'C. La forza fisica', 'D. La gloria dei quartieri']",D. La gloria dei quartieri
HBQ,HBQ_Italy.xlsx,Calcio_history,Qual è il primo criterio per entrare in una squadra di Calcio Storico?,A. Forza fisica B. Agilità C. Appartenenza al quartiere D. Esperienza sportiva,Appartenenza al quartiere,1,no mistake,no correction needed,no correction needed,Appartenenza al quartiere
