country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Was ist die maximale Länge eines Skiffs?,"A. 8,2 Meter B. 6,0 Meter C. 10,4 Meter D. 7,5 Meter","8,2 Meter",1,no mistake,no correction needed,no correction needed,"8,2 Meter"
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Was muss der Steuermann während des Rennens immer tragen?,A. Eine Rettungsweste B. Ein Helm C. Ein Rohr D. Uniformkleidung,Eine Schwimmweste,0,"The question asks what the coxswain must always wear during the race, but the correct answer provided ('Eine Schwimmweste') is not among the options; instead, 'Eine Rettungsweste' is listed, which is the correct term in German for life jacket. 'Schwimmweste' and 'Rettungsweste' are often used interchangeably in casual contexts, but in official sports regulations, 'Rettungsweste' is the standard term. The answer choice does not match the provided correct answer, creating inconsistency. Also, 'Rettungsweste' is the correct and official term used in rowing regulations.",Was muss der Steuermann während des Rennens immer tragen?,"['A. Eine Rettungsweste', 'B. Ein Helm', 'C. Ein Rohr', 'D. Uniformkleidung']",Eine Rettungsweste
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),"Was passiert, wenn ein Boot das Ziel trifft?",A. Das Rennen wird gewertet. B. Das Boot wird disqualifiziert. C. Das Rennen wird abgebrochen. D. Das Boot erhält eine Zeitstrafe.,Das Rennen wird gewertet,0,"The question 'Was passiert, wenn ein Boot das Ziel trifft?' is factually incorrect and logically flawed in the context of rowing or boat racing. In competitive rowing or sailing, crossing the finish line (das Ziel treffen) is the intended outcome and should result in the race being evaluated, not an error. However, the phrasing 'das Ziel trifft' is ambiguous and could be misinterpreted as hitting the finish line in a destructive or incorrect way (like crashing into it), which is not standard terminology. The correct phrasing should refer to 'das Ziel überqueren' (crossing the finish line). The provided answer 'Das Rennen wird gewertet' is correct for the intended meaning, but the question itself is poorly worded and misleading.","Was passiert, wenn ein Boot das Ziel überquert?","['A. Das Rennen wird gewertet.', 'B. Das Boot wird disqualifiziert.', 'C. Das Rennen wird abgebrochen.', 'D. Das Boot erhält eine Zeitstrafe.']",A. Das Rennen wird gewertet.
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),"Wie wird entschieden, welches Boot in einer Kurve die Innenbahn erhält?",A. Durch Losverfahren B. Aufgrund der Startposition C. Aufgrund der Renngeschwindigkeit D. Durch die Rennleitung,Aufgrund der Platzierung am Start,0,"The question asks how the inner lane in a curve is decided, but the provided correct answer 'Aufgrund der Platzierung am Start' is not among the options. The options list does not include the correct answer, making the MCQ invalid. Additionally, the correct answer should logically match one of the provided options, which it does not.","Wie wird entschieden, welches Boot in einer Kurve die Innenbahn erhält?","['A. Durch Losverfahren', 'B. Aufgrund der Startposition', 'C. Aufgrund der Renngeschwindigkeit', 'D. Durch die Rennleitung']",B. Aufgrund der Startposition
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),"Was ist verboten, um die Geschwindigkeit des Bootes zu erhöhen?",A. Bewusstes Auftreffen auf das Wasser B. Optimierte Ruder C. Hoher Ruderdruck D. Anpassung der Auftreffrate,Absichtlich aufs Wasser schlagen,0,"The question asks 'Was ist verboten, um die Geschwindigkeit des Bootes zu erhöhen?' (What is forbidden to increase the boat's speed?), but the correct answer provided ('Absichtlich aufs Wasser schlagen') is not one of the listed options. The options include 'Bewusstes Auftreffen auf das Wasser', which is the German equivalent of the correct answer, but the correct answer given in the evaluation is phrased differently and not matching the option list. Additionally, the correct answer should be selected from the provided options, not stated separately. The question and options are inconsistent.","Was ist verboten, um die Geschwindigkeit des Bootes zu erhöhen?","['A. Bewusstes Auftreffen auf das Wasser', 'B. Optimierte Ruder', 'C. Hoher Ruderdruck', 'D. Anpassung der Auftreffrate']",A. Bewusstes Auftreffen auf das Wasser
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie lang ist ein Standard-Einzelruderboot?,"A. 8,2 Meter B. 7,5 Meter C. 10 Meter D. 6 Meter","8,2 Meter",1,no mistake,no correction needed,no correction needed,"8,2 Meter"
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie viele Ruderer sind in einer Acht?,A. Acht B. Sechs C. Vier D. Zehn,Acht,1,no mistake,no correction needed,no correction needed,no answer needed
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Welcher Schiedsrichter gibt den Startschuss?,A. Der Starter B. Der Zielrichter C. Der Linienrichter D. Der Bootsrichter,Der Anlasser,0,"The correct answer 'Der Anlasser' is not among the provided options. The term 'Anlasser' is not a standard term in sports officiating; the correct term for the official who gives the starting signal is 'Der Starter'. The question is factually incorrect because the provided options do not include the correct answer, and 'Anlasser' is likely a misspelling or misinterpretation of 'Starter'.",Welcher Schiedsrichter gibt den Startschuss?,"['A. Der Starter', 'B. Der Zielrichter', 'C. Der Linienrichter', 'D. Der Bootsrichter']",A. Der Starter
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie nennt man den Schlagmann in der Acht?,A. Schlagmann B. Steuermann C. Bootsmann D. Ruderer,Schlagmann,0,"The question 'Wie nennt man den Schlagmann in der Acht?' is factually incorrect because in rowing, the 'Schlagmann' (stroke) is not 'in der Acht' (in the eight) as a separate role — he is the rower who sets the stroke rate in the eight-person crew. The term 'Schlagmann' refers to the stroke rower, not a distinct title like 'Bootsmann' or 'Steuermann'. The correct term for the person who steers the boat in an eight is the 'Steuermann' (coxswain), but the Schlagmann is one of the rowers. The question confuses the role: it asks 'what is the Schlagmann called in the eight?' implying the Schlagmann is not already the term, which is wrong. The answer 'Schlagmann' is correct as a term, but the question is logically flawed because it treats 'Schlagmann' as something that needs naming in the eight, when it is the name itself.","Wie nennt man den Ruderer, der das Takttempo in der Acht vorgibt?","['A. Schlagmann', 'B. Steuermann', 'C. Bootsmann', 'D. Ruderer']",Schlagmann
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Welche Strafe erhält ein Team für einen frühen Start?,A. Disqualifikation B. Zeitstrafe C. Neuer Startpunkt D. Punktabzug,Zeitstrafe,0,"The question is factually incorrect because 'früher Start' (early start) is not a standard penalty term in most sports. In track and field (e.g., athletics), an early start in a sprint race leads to disqualification for the athlete, not a time penalty. In motorsports like Formula 1, an early start (false start) may result in a time penalty or disqualification depending on context, but the term 'Team' is misleading — penalties are typically applied to drivers, not teams. The question incorrectly implies a team receives a time penalty for an early start, which is not universally accurate. The correct penalty in most contexts is disqualification for athletes, and 'Zeitstrafe' is not the standard answer.",Welche Strafe erhält ein Athlet für einen falschen Start im 100-Meter-Lauf?,"['A. Disqualifikation', 'B. Zeitstrafe', 'C. Neuer Startpunkt', 'D. Punktabzug']",Disqualifikation
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie viele Boote nehmen normalerweise an einem Rennen teil?,A. Sechs B. Acht C. Vier D. Zehn,Sechs,0,"The question 'Wie viele Boote nehmen normalerweise an einem Rennen teil?' is too vague because it does not specify the type of boat race. In rowing, for example, standard races often have 6 or 8 boats, but in other contexts (e.g., yacht racing, dragon boat racing), the number varies significantly. The provided answer 'Sechs' is not universally correct without context.",Wie viele Boote nehmen normalerweise an einem Einer-Ruderrennen teil?,"['A. Sechs', 'B. Acht', 'C. Vier', 'D. Zehn']",Sechs
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie lang ist die Distanz bei einem normalen Ruderrennen?,A. 2000 Meter B. 1500 Meter C. 1000 Meter D. 2500 Meter,2000 Meter,1,no mistake,no correction needed,no correction needed,2000 Meter
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie heißt der kleinste Mann an Bord eines Achterbootes?,A. Steuermann B. Schlagmann C. Steuermann D. Starter,Steuermann,0,"The question is factually incorrect. In rowing, the smallest or lightest person in an eight (Achterboot) is typically the 'Schlagmann' (stroke), not the 'Steuermann'. The Steuermann (coxswain) is responsible for steering and strategy but is not necessarily the smallest. Also, option A and C are identical ('Steuermann'), which is a duplication error. The term 'Starter' is not a standard rowing position.",Wie heißt der kleinste und leichteste Mann an Bord eines Achterbootes?,"['A. Steuermann', 'B. Schlagmann', 'C. Ruderer', 'D. Starter']",B. Schlagmann
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Welcher Teil des Bootes hält das Ruderblatt im Wasser?,A. Dollboard B. Fußstütze C. Riggersitz D. Auslöser,Dollbord,0,"The question asks 'Welcher Teil des Bootes hält das Ruderblatt im Wasser?' (Which part of the boat holds the oar blade in the water?), but the provided correct answer 'Dollbord' is incorrect. The correct term is 'Rigger' or 'Riggersitz' in German rowing terminology. 'Dollbord' (gunwale) is the upper edge of the boat's side, not the part that holds the oar. Additionally, 'Auslöser' is not a rowing term and is misleading. The option 'Riggersitz' is the closest to being correct, but it refers to the seat for the rower, not the oarlock mechanism. The actual part holding the oar blade is the 'Rigger' (oarlock support), but 'Riggersitz' is misnamed. The options contain terminology errors.",Welcher Teil des Bootes hält das Ruderblatt in der Ruderlochhalterung?,"['A. Dollbord', 'B. Fußstütze', 'C. Rigger', 'D. Auslöser']",C. Rigger
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wann wird ein Rennen abgebrochen?,A. Bei starkem Wind B. Im Falle eines beschädigten Bootes C. Im Falle einer Kollision D. Alle oben genannten Punkte,Alle oben genannten,0,"The question 'Wann wird ein Rennen abgebrochen?' is too vague and lacks context — it does not specify the type of race (e.g., boat race, car race, etc.). The correct answer 'Alle oben genannten' implies the options are relevant to a specific sport, but without context, the question is ambiguous. Additionally, the options mention 'Bootes' (boat), so the race type should be explicitly stated.",Wann wird ein Bootswettkampf abgebrochen?,"['A. Bei starkem Wind', 'B. Im Falle eines beschädigten Bootes', 'C. Im Falle einer Kollision', 'D. Alle oben genannten Punkte']",D. Alle oben genannten Punkte
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Was ist die Standarddistanz eines olympischen Ruderwettbewerbs?,A. 2000 Meter B. 1500 Meter C. 2500 Meter D. 1000 Meter,2000 Meter,1,no mistake,no correction needed,no correction needed,2000 Meter
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie viele Ruderer nehmen an einem Doppelzweier teil?,A. Vier B. Zwei C. Acht D. Sechs,Vier,0,"The question asks 'Wie viele Ruderer nehmen an einem Doppelzweier teil?' (How many rowers participate in a double scull?), but the provided correct answer is 'Vier' (Four), which is factually incorrect. A double scull (Doppelzweier) consists of two rowers, each using two oars (sculls). The correct number of rowers is two, not four.",Wie viele Ruderer nehmen an einem Doppelzweier teil?,"['A. Zwei', 'B. Vier', 'C. Acht', 'D. Sechs']",Zwei
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wer steuert das Boot im Heck?,A. Der Steuermann B. Der Schlagmann C. Der Trainer D. Der Ersatzspieler,Der Steuermann,1,no mistake,no correction needed,no correction needed,Der Steuermann
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie nennt man die Bewegung des Ruders im Wasser?,A. treffen B. werfen C. abdriften D. Impuls,Schlag,0,"The question asks for the term describing the movement of the oar in water, and the correct answer is 'Schlag', but 'Schlag' is not among the provided options. The given options (treffen, werfen, abdriften, Impuls) are all incorrect and do not include the right term, making the MCQ invalid.",Wie nennt man die Bewegung des Ruders im Wasser?,"['A. treffen', 'B. werfen', 'C. abdriften', 'D. Schlag']",D
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),"Was passiert, wenn ein anderes Boot blockiert wird?",A. Das Rennen wird abgesagt. B. Zeitstrafe. C. Disqualifikation. D. Punktabzug.,Disqualifikation,0,"The question 'Was passiert, wenn ein anderes Boot blockiert wird?' is ambiguous and grammatically incorrect in context. It implies that 'another boat' is being blocked, but in rowing or boating sports, it is the boat that commits the blocking that is penalized, not the one being blocked. The phrasing suggests the wrong subject. Also, the correct rule in rowing (e.g., World Rowing rules) is that blocking or impeding another boat leads to disqualification of the offending boat — not the one blocked. The question should ask about the consequence for the boat that does the blocking.","Was passiert, wenn ein Boot ein anderes Boot blockiert?","['A. Das Rennen wird abgesagt.', 'B. Zeitstrafe.', 'C. Disqualifikation.', 'D. Punktabzug.']",C. Disqualifikation.
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie viele Sitze hat ein Doppelzweier?,A. Zwei B. Vier C. Eins D. Acht,Zwei,0,"The question 'Wie viele Sitze hat ein Doppelzweier?' is factually incorrect because a 'Doppelzweier' (double scull) in rowing has two rowers, not two seats. Each rower has one seat, so it has two seats — but the term 'Doppelzweier' refers to the crew composition (two rowers), not the number of seats. However, the answer 'Zwei' is technically correct for seats. The real issue is ambiguity: 'Doppelzweier' is commonly misunderstood as referring to seats when it refers to rowers. To make it a valid MCQ, the question should explicitly ask about rowers, not seats, to avoid confusion with equipment terminology.",Wie viele Ruderer hat ein Doppelzweier?,"['A. Zwei', 'B. Vier', 'C. Eins', 'D. Acht']",Zwei
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Welche Handhaltung ist beim Rudern richtig?,A. Hände schulterbreit auseinander B. Hände übereinander C. Hände weit auseinander D. Hände direkt nebeneinander,Hände schulterbreit auseinander,1,no mistake,no correction needed,no correction needed,Hände schulterbreit auseinander
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wozu dient der Rigger?,A. Ruder stabilisieren B. Boot steuern C. Geschwindigkeit messen D. Boot reinigen,Stabilisieren Sie das Ruder,0,"The question is in German but the correct answer is given in mixed German/English ('Stabilisieren Sie das Ruder'), which is inconsistent and grammatically incorrect as a multiple-choice option. Also, the correct answer should match the format of the options (noun phrases, not imperative sentences). The question 'Wozu dient der Rigger?' is correct, but the answer provided is not a valid option format. Option A should be 'Ruder stabilisieren' to match the style of other options.",Wozu dient der Rigger?,"['A. Ruder stabilisieren', 'B. Boot steuern', 'C. Geschwindigkeit messen', 'D. Boot reinigen']",A. Ruder stabilisieren
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wann gilt ein Boot als gekentert?,A. Wenn es im Wasser kopfüber ist. B. Wenn es langsamer wird. C. Wenn es einen anderen Kurs nimmt. D. Wenn ein Ruderer aussteigt.,Wenn es kopfüber im Wasser liegt,0,"The question asks 'Wann gilt ein Boot als gekentert?' and the correct answer is given as 'Wenn es kopfüber im Wasser liegt', but the provided option A is phrased as 'Wenn es im Wasser kopfüber ist.' — this is semantically equivalent but not identical in wording. The correct answer is not listed exactly as given in the options, making the MCQ invalid. Option A must match the correct answer phrasing exactly for the MCQ to be valid.",Wann gilt ein Boot als gekentert?,"['A. Wenn es kopfüber im Wasser liegt.', 'B. Wenn es langsamer wird.', 'C. Wenn es einen anderen Kurs nimmt.', 'D. Wenn ein Ruderer aussteigt.']",A. Wenn es kopfüber im Wasser liegt.
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie viele Boote starten normalerweise bei einem Rennen?,A. Sechs B. Vier C. Acht D. Zehn,Sechs,0,"The question 'Wie viele Boote starten normalerweise bei einem Rennen?' is too vague because it does not specify the type of boat race (e.g., rowing, canoeing, yacht racing). In rowing, the standard number of boats in a race is typically six, but this is not universally true for all boat races. Without context, the question is ambiguous and cannot be reliably answered.",Wie viele Boote starten normalerweise bei einem Ruderrennen?,"['A. Sechs', 'B. Vier', 'C. Acht', 'D. Zehn']",Sechs
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Was ist eine Schwebungsfrequenz?,A. Anzahl der Schläge pro Minute B. Anzahl der Rennen pro Tag C. Anzahl der Ruderer im Boot D. Länge eines Ruderschlags,Anzahl der Schläge pro Minute,0,"The term 'Schwebungsfrequenz' refers to 'beat frequency' in physics, which is the frequency of amplitude variations when two waves of slightly different frequencies interfere. It has nothing to do with rowing strokes per minute. The provided answer incorrectly equates it with 'Anzahl der Schläge pro Minute', which is actually the definition of 'Stroke rate' or 'Ruderrate', not 'Schwebungsfrequenz'. The question is factually wrong and misleading.",Was ist eine Schlagfrequenz?,"['A. Anzahl der Schläge pro Minute', 'B. Anzahl der Rennen pro Tag', 'C. Anzahl der Ruderer im Boot', 'D. Länge eines Ruderschlags']",A. Anzahl der Schläge pro Minute
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Welche Kleidung tragen Ruderer während eines Rennens?,A. Ein Stück B. Badehose C. Jogginganzug D. Schwimmweste,Ein Stück,0,"The question asks what rowers wear during a race, and the provided correct answer 'Ein Stück' is not a valid clothing item — it means 'a piece' and is ambiguous and incorrect in this context. Rowers typically wear tight-fitting shorts and a sleeveless top or jersey, commonly referred to as 'Ruderkleidung' or 'Rudershorts'. The option 'Ein Stück' is not a proper answer and makes the MCQ invalid.",Welche Kleidung tragen Ruderer während eines Rennens?,"['A. Rudershorts', 'B. Badehose', 'C. Jogginganzug', 'D. Schwimmweste']",A. Rudershorts
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie wird ein Rennen gestartet?,A. Mit akustischem Signal B. Mit Handzeichen C. Durch Schreien D. Mit einer roten Flagge,Mit akustischem Signal,1,no mistake,no correction needed,no correction needed,Mit akustischem Signal
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Was ist der Zweck des Steuermanns?,A. Das Boot steuern. B. Die Geschwindigkeit messen. C. Den Schuss vorbereiten. D. Das Boot reparieren.,Steuern Sie das Boot,0,"The question is in German and expects a German answer, but the provided correct answer 'Steuern Sie das Boot' is an imperative verb phrase, not a noun phrase matching the option format. The options are correctly phrased as noun phrases (e.g., 'Das Boot steuern'), so the correct answer should be formatted consistently as 'A. Das Boot steuern'. Additionally, the question asks 'Was ist der Zweck...', which expects a noun phrase answer, not a command.",Was ist der Zweck des Steuermanns?,"['A. Das Boot steuern.', 'B. Die Geschwindigkeit messen.', 'C. Den Schuss vorbereiten.', 'D. Das Boot reparieren.']",A. Das Boot steuern.
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie hoch ist die Strafe für einen Frühstart?,A. Zeitstrafe B. Disqualifikation C. Punktabzug D. Neuer Startpunkt,Zeitstrafe,1,no mistake,no correction needed,no correction needed,Zeitstrafe
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie lang ist ein normales einsitziges Rennruderboot?,"A. 8,2 Meter B. 7,5 Meter C. 9 Meter D. 10 Meter","8,2 Meter",1,no mistake,no correction needed,no correction needed,"8,2 Meter"
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie viele Ruderer sind in einem Vierer ohne Steuermann?,A. Vier B. Fünf C. Sechs D. Drei,Vier,1,no mistake,no correction needed,no correction needed,Vier
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),"Was passiert, wenn ein Boot über die Markierungsbojen fährt?",A. Disqualifikation B. Zeitstrafe C. Verwarnung D. Punktabzug,Disqualifikation,0,"The question is factually incorrect because it refers to 'Boots' (boats) and 'Markierungsbojen' (marking buoys), which are associated with rowing or sailing, but the context of disqualification for crossing buoys is not universally accurate. In most rowing or canoeing competitions, crossing over buoys or markers typically results in disqualification only if it provides an unfair advantage or violates course rules — but the question is too vague and lacks context. Additionally, the answer 'Disqualifikation' is often correct in regulated sports like rowing, but the question does not specify the sport or ruleset, making it ambiguous and not logically sound as a standalone MCQ.","Was passiert, wenn ein Ruderboot während eines Rennens die vorgeschriebenen Markierungsbojen überquert?","['A. Disqualifikation', 'B. Zeitstrafe', 'C. Verwarnung', 'D. Punktabzug']",A. Disqualifikation
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Was nennt man „Sculling“?,A. Rudern mit zwei Rudern B. Rudern mit einem Ruder C. Rudern mit einem Steuermann D. Rudern im Flachwasser,Rudern mit zwei Rudern,1,no mistake,no correction needed,no correction needed,Rudern mit zwei Rudern
RBQ,Germany_RBQ.xlsx,Rowing(Rudern),Wie nennt man die Sitze in einem Ruderboot?,A. Rollstühle B. Ausstellungsgelände C. Schwebende Sitze D. Kippsitze,Rollsitze,0,"The question asks 'Wie nennt man die Sitze in einem Ruderboot?' (What are the seats in a rowing boat called?), but the provided correct answer 'Rollsitze' is not among the options. The options include 'Rollstühle' (wheelchairs), which is incorrect and misleading. The correct term is 'Rollsitze', but it is not listed as an option, making the MCQ invalid.",Wie nennt man die Sitze in einem Ruderboot?,"['A. Rollstühle', 'B. Ausstellungsgelände', 'C. Schwebende Sitze', 'D. Rollsitze']",D. Rollsitze
