image_no,country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
horse_racing_5.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما الغرض من المعدات الزرقاء الموجودة على رأس الحصان؟,أ) لإبعاد الذباب، ب) هو للزينة فقط، ج) هو غطاء واقٍ للعينين للحفاظ على تركيز الحصان، د) يساعد الحصان على التنفس بشكل أفضل,ج) إنها غطاء واقٍ للعينين للحفاظ على تركيز الحصان,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_5.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما الذي يساعد عليه وضع الفارس المنحني فوق رقبة الحصان؟,أ) إثارة غضب الحصان، ب) الحفاظ على دفء الفارس، ج) تحسين مركز ثقل الحصان وديناميكيته الهوائية، د) رؤية خط النهاية بشكل أوضح,ج) تحسين مركز ثقل الحصان وديناميكيته الهوائية,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_5.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ماذا يشير ضبابية الحركة على أرجل الحصان؟,أ) الحصان يتحرك ببطء، ب) الحصان يتحرك بسرعة عالية جدًا، ج) الصورة غير واضحة، د) الحصان متعب,ب) يتحرك الحصان بسرعة عالية جداً,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_5.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هو سطح حلبة السباق الظاهر في الصورة؟,أ) العشب (الأرض العشبية)، ب) التراب، ج) الأسفلت، د) الثلج,ب) التراب,0,"The correct answer should be 'ج) الأسفلت' as the track surface appears to be a dirt track typically constructed with asphalt base. The current answer 'ب) التراب' (dirt) is too general and doesn't fully describe the track. Though the surface appears to have dirt on top, it's constructed on asphalt.",ما هو نوع سطح حلبة السباق الظاهر في الصورة؟,"['أ) العشب (الأرض العشبية)', 'ب) الرمل', 'ج) الأسفلت', 'د) الثلج']",ج) الأسفلت
horse_racing_5.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,"أين طُبع اسم عائلة الفارس، ""HERCIECIA""؟",أ) على خوذته، ب) على حذائه، ج) على بنطاله، د) على سرجه,ج) على بنطاله,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_5.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,أي جزء من جسم الحصان يُنتج أكبر قدر من الغبار؟,أ) رأسه، ب) ذيله، ج) حوافره، د) ظهره,ج) حوافره,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_5.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,يُطلق على الشعر الأسود المتدفق في الجزء الخلفي من الحصان اسم...,أ) العرف، ب) الذيل، ج) غرة الشعر، د) الشوارب,ب) الذيل,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_5.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هو اللون الأساسي لخوذة الفارس؟,أ) أزرق، ب) بنفسجي، ج) أبيض، د) رمادي,ب) بنفسجي,0,The correct answer should be blue (أزرق) based on the image provided. The rider is clearly wearing a blue helmet. The provided answer (purple/بنفسجي) is incorrect.,ما هو لون خوذة الفارس في الصورة؟,أ) أزرق، ب) بنفسجي، ج) أبيض، د) رمادي,أ) أزرق
horse_racing_12.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هي السمة الأكثر غرابة في بيئة هذا السباق؟,أ) إنه الليل، ب) تمطر بغزارة، ج) يُقام السباق في الثلج، د) لا يوجد متفرجون,ج) يُقام السباق في الثلج,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_12.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما التحدي الذي يمثله هذا السطح بالنسبة للخيول؟,أ) الجو حار جدًا، ب) يوفر أرضية غير ثابتة ورؤية ضعيفة، ج) إنه قاسٍ جدًا على حوافرهم، د) إنه ساطع جدًا,ب) يوفر ثباتًا ضعيفًا ورؤية غير واضحة,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_12.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ماذا يرتدي الفرسان على وجوههم للحماية؟,أ) نظارات شمسية، ب) نظارات واقية، ج) لا شيء، د) أوشحة,ب) نظارات واقية,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_12.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,يُطلق على هذا النوع من الأحداث غالبًا اسم...,"أ) سباق ""الشمس""، ب) سباق ""الرمال""، ج) سباق ""العشب الأبيض""، د) سباق ""العدو على العشب""","ج) سباقات ""العشب الأبيض""",1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_12.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما لون ألوان حرير الفارس الموجود في المنتصف، والذي يبدو أنه في المقدمة؟,أ) أبيض بالكامل، ب) أحمر وأخضر، ج) أصفر وأزرق، د) أسود ووردي,ج) الأصفر والأزرق,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_12.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما الذي تقوم الخيول بركله في الهواء؟,أ) التراب، ب) الماء، ج) الرمل، د) الثلج,د) الثلج,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_12.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هي درجة الحرارة المتوقعة في هذا الحدث؟,أ) عند درجة التجمد أو أقل منها (0 درجة مئوية / 32 درجة فهرنهايت)، ب) دافئ (20 درجة مئوية / 68 درجة فهرنهايت)، ج) حار (30 درجة مئوية / 86 درجة فهرنهايت)، د) معتدل (10 درجات مئوية / 50 درجة فهرنهايت),أ) عند درجة التجمد أو أقل منها (0 درجة مئوية / 32 درجة فهرنهايت),1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_12.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,بالمقارنة مع المضمار الترابي، يتطلب الجري في الثلج من الخيول أن تمتلك المزيد...,أ) السرعة القصوى، ب) القوة والقدرة على التحمل، ج) خفة الحركة في المنعطفات الحادة، د) تحمل الحرارة,ب) القوة والقدرة على التحمل,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_12.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هو الجزء من جسم الحصان الأكثر حجباً بسبب الثلج المتطاير؟,أ) رؤوسهم، ب) ذيولهم، ج) أرجلهم وحوافرهم، د) ظهورهم,ج) أرجلهم وحوافرهم,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_12.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,إن الإثارة الشديدة والأجواء الفريدة تجعل هذا النوع من السباقات مميزاً للغاية...,أ) ممل، ب) بطيء، ج) سهل، د) جذاب ومثير,د) جذاب ومثير للإعجاب,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_22.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هو نوع سباق الخيل المحدد الذي يظهر في هذه الصورة القديمة؟,أ) سباق الحواجز، ب) سباق التحمل، ج) سباق الخيول، د) سباق المضمار,ج) سباق الخيول,0,"The image shows a harness racing event, where horses pull a sulky (a small cart) with a driver. The correct answer should reflect this type of racing, not general 'horse racing'.",ما هو نوع سباق الخيل المحدد الذي يظهر في هذه الصورة القديمة؟,"['أ) سباق الحواجز', 'ب) سباق التحمل', 'ج) سباق عربات الخيل', 'د) سباق المضمار']",ج) سباق عربات الخيل
horse_racing_22.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما اسم العربة ذات العجلتين التي يجرها الحصان؟,أ) عربة حربية، ب) عربة تجرها الخيول، ج) عربة تجرها الخيول، د) عربة,ج) عربة متجهمة,0,"The correct answer 'ج) عربة متجهمة' is incorrect and doesn't translate to a type of horse-drawn carriage. The question asks for the name of a two-wheeled carriage pulled by a horse, which is a 'horse-drawn carriage' or 'chariot'. Also, the question and options have some repetitions and slightly awkward phrasing.",ما اسم العربة ذات العجلتين التي يجرها الحصان؟,"['أ) عربة حربية', 'ب) عربة تجرها الخيول', 'ج) عربة سباق', 'د) عربة عادية']",ب) عربة تجرها الخيول
horse_racing_22.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,بخلاف سباقات الخيول الأصيلة، ما هي طريقة المشي التي يُطلب من الخيول استخدامها في هذه الرياضة؟,أ) العدو السريع، ب) العدو الخفيف، ج) المشي، د) الهرولة أو الخطو,د) الهرولة أو الخطو,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_22.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ماذا يوحي به كون الصورة بالأبيض والأسود؟,أ) كان خيارًا فنيًا، ب) تم التقاطها ليلًا، ج) إنها صورة تاريخية أو قديمة، د) تمت إزالة الألوان رقميًا,ج) إنها صورة تاريخية أو قديمة,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_22.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما اسم الشخص الذي يتحكم بالحصان؟,أ) فارس، ب) سائق، ج) فارس، د) مدرب,ب) سائق,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_22.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هو الرقم المعروض على وسادة سرج الحصان القائد؟,أ) 7D، ب) 51، ج) 15، د) H5,ب) 51,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_22.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما الذي يمكن استنتاجه بشأن سطح المسار؟,أ) إنه عشب، ب) من المحتمل أن يكون ترابًا أو حصى مكسر، ج) إنه جليد، د) إنه أسفلت,ب) من المحتمل أن يكون ترابًا أو حصى مكسرًا,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_22.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,أين يتواجد الأشخاص الظاهرون في الخلفية؟,أ) في الإسطبلات، ب) على المضمار، ج) في المدرجات، د) في موقف السيارات,ج) في المدرجات,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_22.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,بالمقارنة مع الخيول الأصيلة، فإن الخيول المستخدمة في سباقات الخيول (الخيول القياسية) عادةً ما تكون مصممة لتكون...,أ) أطول وأنحف، ب) أقصر وأكثر عضلية، ج) أثقل وزناً مع مؤخرة أقوى، د) أخف وزناً وأسرع في المسافات القصيرة,ج) أثقل وزناً مع مؤخرة أقوى,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_22.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هو الدور الأساسي للزمام الطويل الذي يمسكه السائق؟,أ) لضرب الحصان بالسوط، ب) للتحكم في سرعة الحصان واتجاهه، ج) للزينة فقط، د) لربط الحصان بعد السباق,ب) للتحكم في سرعة الحصان واتجاهه,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_13.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هو الحدث الرئيسي الذي تصوره هذه الصورة الدرامية؟,أ) فارس ينزل عن حصانه بعد الفوز، ب) تمرين تدريبي، ج) فارس وحصان يسقطان، د) حصان يستريح,ج) سقط فارس وحصانه,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_13.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هي أهم قطعة من معدات السلامة التي يرتديها الفارس على رأسه؟,أ) قبعة، ب) نظارات واقية، ج) خوذة، د) عصابة رأس,ج) خوذة,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_13.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هو سطح حلبة السباق الموضح في الصورة؟,أ) ترابي، ب) ثلجي، ج) مضمار صناعي، د) عشبي (أرضية عشبية),د) العشب (الأرض العشبية),1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_13.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هي المخاطر الكامنة في سباق الخيل التي توضحها هذه الصورة بوضوح؟,أ) التكلفة المالية، ب) خطر إصابة الفرسان والخيول، ج) عدم القدرة على التنبؤ بالطقس، د) ساعات التدريب الطويلة,ب) خطر إصابة الفرسان والخيول,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_13.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هو الرقم الموجود على غطاء سرج الحصان الذي لا يزال واقفاً؟,أ) 6، ب) 8، ج) 9، د) 3,ج) 9,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_13.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,يمكن وصف تعبير الفارس بأنه أحد...,أ) الفرح، ب) المفاجأة والألم، ج) الملل، د) الهدوء,ب) المفاجأة والألم,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_13.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,الحصان الموجود على الأرض في وضع خطير لأن...,أ) إنه متعب، ب) قد يكون مصابًا أو مدهوسًا من قبل خيول أخرى، ج) إنه يسد الطريق، د) تم استبعاده,ب) قد يتعرض للإصابة أو الدهس من قبل خيول أخرى,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_13.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ماذا تمثل الخطوط الصفراء والخضراء على زي الفارس؟,أ) ألوانه المفضلة الشخصية، ب) ألوان مالك الحصان، ج) تصميم عشوائي، د) بلد الفارس,ب) ألوان مالك الحصان,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_13.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,العمود الرمادي والسور الأبيض في الخلفية جزء من...,أ) سياج الحظيرة، ب) بوابة البداية، ج) حدود المضمار، د) خط النهاية,ج) حدود المسار,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_13.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هو الفعل الذي تسبب على الأرجح في هذا المشهد؟,أ) تعثر الحصان أو صدم كعب حصان آخر، ب) قرر الفارس القفز، ج) انكسر السرج، د) انتهى السباق فجأة,أ) تعثر الحصان أو صدم كعب حصان آخر,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_7.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,من أي زاوية تم التقاط هذه الصورة؟,أ) من أعلى المضمار (من منظور طائرة بدون طيار)، ب) من جانب المضمار، ج) من زاوية منخفضة، من الأمام، د) من خلف الخيول,ج) من زاوية منخفضة، وجهاً لوجه,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_7.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هي الصفة التي تبرزها زاوية الكاميرا الدرامية هذه؟,أ) هدوء الحدث، ب) أناقة الخيول، ج) قوة السباق وشدته وسرعته، د) ضخامة الحشد,ج) قوة السباق وشدته وسرعته,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_7.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما الذي يتكون منه رذاذ المواد المتساقطة من الأرض؟,أ) الماء، ب) قصاصات العشب، ج) التراب والرمل، د) الثلج,ج) التراب والرمل,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_7.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,في هذه المرحلة من العدو السريع، ماذا تفعل الأرجل الأمامية للحصان القائد؟,أ) كلاهما على الأرض، ب) كلاهما مطويان تحت جسده، ج) أحدهما يهبط بينما الآخر مرفوع، د) كلاهما ممدودان إلى الأمام,ب) إنها مخبأة تحت جسدها,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_7.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هي قطعة معدات السلامة الضرورية لجميع الفرسان الموضحين هنا؟,أ) سترات مبطنة، ب) نظارات واقية، ج) خوذات، د) جميع ما سبق,د) جميع ما سبق,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_7.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما الذي تدل عليه فتحتا أنف الحصان القائد المتسعتان؟,أ) العدوانية تجاه الخيول الأخرى، ب) أقصى جهد بدني، ج) حالة استرخاء، د) سوء الحالة الصحية,ب) أقصى جهد بدني,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_7.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما لون خوذة الفارس على الحصان المتصدر؟,أ) أزرق، ب) أسود، ج) أبيض، د) أصفر,ج) أبيض,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_7.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,الخلفية الضبابية هي تأثير فوتوغرافي يساعد على ماذا؟,أ) إظهار الموقع بشكل أوضح، ب) جعل الخيول تبدو أبطأ، ج) التأكيد على الحركة والتركيز على الموضوع، د) إثبات أن الصورة غير معدلة,ج) التركيز على الحركة والموضوع,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_7.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما الذي يحمله الفارس الرئيسي في يده اليمنى؟,أ) اللجام، ب) سوط ركوب الخيل، ج) منظار، د) زجاجة ماء,ب) سوط ركوب الخيل,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_7.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,بناءً على عدد الخيول الظاهرة، ما نوع هذا السباق على ما يبدو؟,أ) سباق فردي ضد الساعة، ب) سباق ثنائي (حصانان)، ج) سباق تنافسي بمشاركة جميع الخيول، د) إحماء تدريبي,ج) سباق تنافسي بمشاركة جميع المتسابقين,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_3.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما المصطلح الذي يصف بشكل أفضل هذه المجموعة الكبيرة والمتراصة من الخيول في السباق؟,أ) قطيع، ب) إسطبل، ج) حقل، د) رفيق إسطبل,ج) حقل,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_3.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هي المادة التي تتطاير في الهواء بفعل حوافر الخيول؟,أ) الماء، ب) الرمل، ج) التراب والغبار، د) قصاصات العشب,ج) الأوساخ والغبار,1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_3.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما هو الشيء الذي يحمله الفارس الذي يرتدي الزي الحريري الوردي الزاهي في يده اليمنى؟,أ) لجام، ب) سوط، ج) زجاجة ماء، د) منظار,ب) سوط (محصول),1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_3.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,لماذا يتخذ معظم الفرسان وضعية منخفضة ومنحنية؟,أ) لتحسين الرؤية، ب) لحماية أنفسهم من الغبار المتطاير، ج) لتقليل مقاومة الهواء (الديناميكا الهوائية)، د) لجعل الحصان يشعر بخفة أكبر,ج) لتقليل مقاومة الرياح (الديناميكا الهوائية),1,no mistake,no correction needed,no correction needed,no answer needed
horse_racing_3.jpg,IBQ,IBQ_Sudan.xlsx,Horse_Racing,ما لون ألوان حرير الفارس على الحصان الرمادي في وسط يسار الصورة؟,أ) أصفر وأخضر، ب) أزرق ووردي، ج) أصفر وأزرق، د) وردي وأبيض,د) وردي وأبيض,1,no mistake,no correction needed,no correction needed,no answer needed
