country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
HBQ,Ethopia_HBQ.xlsx,Genna,የገና ስፖርቶችን ከማስተዋወቅ ጋር የተያያዘው የትኛው ታሪካዊ ሰው ነው?,አ.ንጉሥ ኢዛና ብ. ኃይለ ሥላሴ ሐ. ምኒልክ ዳግማዊ ዲ. ዘርዓ ያዕቆብ,ኃይለ ሥላሴ,0,"The question asks about a historical figure associated with 'Gena sports', but 'Gena' is not a recognized sport in Ethiopian or global sports history. It appears to be a misspelling or misinterpretation of 'Geez' or 'Ethiopian traditional sports', but more likely the intended term is 'Ge'ez' (ancient liturgical language) or possibly 'Gelila' (a traditional Ethiopian game). However, the most plausible correction is that 'Gena' was meant to be 'Gelila' or 'Ethiopian traditional sports'. The correct historical figure associated with the modernization and promotion of Ethiopian sports, including traditional games, is Haile Selassie, but the question's phrasing is factually misleading due to the term 'Gena'.",የኢትዮጵያ ታሪካዊ ስፖርቶችን ከማስተዋወቅ ጋር የተያያዘው የትኛው ታሪካዊ ሰው ነው?,"['አ. ንጉሥ ኢዛና', 'ብ. ኃይለ ሥላሴ', 'ሐ. ምኒል��� ደግማዊ', 'ዲ. ዘርዓ ያዕቆብ']",ብ. ኃይለ ሥላሴ
HBQ,Ethopia_HBQ.xlsx,Genna,የገና ስፖርት ዋና ዓላማ ምንድን ነው?,ሀ. ግብ አስቆጥሩ። ለ. የተቃዋሚውን ዱላ ይመቱ። ሐ. ኳሱን ወደ ዒላማው ወረወርኩት። መ. ኳሱን በጨዋታ ያቆዩት።,ኳሱን ወደ ኢላማው ወረወርኩት።,0,"The question asks for the main goal of 'ገና ስፖርት' (Gena sport), but 'ገና' is not a recognized sport; it is likely a misspelling or miswriting of 'ጉድለት' (football/soccer). The correct answer option contains a typo: 'ኢላማው' should be 'ዒላማው' to match the intended meaning and the other options. Also, the correct answer is written in the prompt but not listed as an option in the options set — option ሐ is written as 'ዒላማው' but the correct answer is labeled as 'ኢላማው', which is inconsistent.",የጉድለት ስፖርት ዋና ዓላማ ምንድን ነው?,"['ሀ. ግብ አስቆጥሩ።', 'ለ. የተቃዋሚውን ዱላ ይመቱ።', 'ሐ. ኳሱን ወደ ዒላማው ወረወርኩት።', 'መ. ኳሱን በጨዋታ ያቆዩት።']",ሐ. ኳሱን ወደ ዒላማው ወረወርኩት።
HBQ,Ethopia_HBQ.xlsx,Genna,የገና ስፖርት ከየትኛው ዘመናዊ ስፖርት ጋር ይወዳደራል?,ሀ. እግር ኳስ ቢ. የመስክ ሆኪ ሲ. ክሪኬት ዲ. ላክሮሴ,የመስክ ሆኪ,0,"The question asks 'Which modern sport is Gena sport similar to?' but 'Gena sport' is not a recognized or standard term in sports terminology. It appears to be a mistranslation or misrepresentation of 'Ge'na' or 'Genna', which refers to a traditional Ethiopian sport similar to field hockey. The term 'የገና ስፖርት' is ambiguous and not commonly used in modern contexts. The correct term should be 'ገና' (Genna), the traditional Ethiopian game.",ገና የትኛው ዘመናዊ ስፖርት ጋር ይወዳደራል?,"['ሀ. እግር ኳስ', 'በ. የመስክ ሆኪ', 'ሲ. ክሪኬት', 'ዲ. ላክሮሴ']",በ. የመስክ ሆኪ
HBQ,Ethopia_HBQ.xlsx,Genna,በኢትዮጵያ መንደሮች የገና ስፖርት ታሪካዊ ሚና ምን ነበር?,ሀ. መዝናኛ ለ. አካላዊ ስልጠና ሐ. የግጭት አፈታት መ. ሁሉም ከላይ ያሉት,ከላይ ያሉት ሁሉም,0,"The question asks for the historical mine of Ethiopian wrestling sports, but 'መንደሮች' (mines) is incorrect and nonsensical in this context. The intended word is likely 'መንደሮች' as a mistranslation or typo for 'ምድረ ስፖርት' or 'ስፖርት አይነት'. Also, the correct answer option is written as 'ከላይ ያሉት ሁሉም', which is redundant and grammatically incorrect in Amharic. The correct phrasing should be 'ሁሉም ከላይ'. Additionally, the options are mislabeled: 'መ.' should be 'መ' without the period, and the correct answer choice is inconsistently formatted.",በኢትዮጵያ የገና ስፖርት ታሪካዊ አይነት ምን ነበር?,"['ሀ. መዝናኛ', 'ለ. አካላዊ ስልጠና', 'ሐ. የግጭት አፈታት', 'መ. ሁሉም ከላይ']",መ. ሁሉም ከላይ
HBQ,Ethopia_HBQ.xlsx,Genna,በጄና ስፖርት እና በዘመናዊ ሆኪ መካከል ያለው ቁልፍ ልዩነት ምንድነው?,ሀ. የኳሱ ቅርፅ ለ. ግቦችን መጠቀም ሐ. የተወሰኑ ህጎች አለመኖር መ. የመጫወቻ ሜዳው መጠን,የተወሰኑ ህጎች እጥረት,0,"The question asks for the key difference between 'ጄና ስፖርት' (Jena Sport) and 'ዘመናዊ ሆኪ' (modern hockey), but 'ጄና ስፖርት' is not a recognized or standard term in sports history. It appears to be a mistranslation or misstatement of 'ጄንታ ሆኪ' (field hockey), which is the traditional form of hockey. The provided correct answer ('የተወሰኑ ህጎች አለመኖር') implies the absence of defined rules, which is historically inaccurate — field hockey had codified rules long before modern hockey. The correct key difference is that field hockey is played on grass/turf with a ball, while modern ice hockey is played on ice with a puck, and uses different equipment and rules. The options also do not correctly reflect the actual distinction. The answer provided in the question does not match any option listed.",በዕድሜ ሆኪ እና በዘመናዊ ሆኪ መካከል ያለው ቁልፍ ልዩነት ��ንድነው?,"['ሀ. የኳሱ ቅርፅ', 'ለ. ግቦችን መጠቀም', 'ሐ. የተወሰኑ ህጎች አለመኖር', 'መ. የመጫወቻ ሜዳው መጠን']",ሀ. የኳሱ ቅርፅ
HBQ,Ethopia_HBQ.xlsx,Genna,ከገና ስፖርት ጋር የተያያዘው የትኛው የኢትዮጵያ ክልል ነው?,አ.አማራ ብ ኦሮሞ ሲ.ትግራይ ደ.ደቡብ ብሄሮች,አማራ,0,"The question asks which Ethiopian region is associated with 'ገና ስፖርት' (Gena sport), but Gena is not a recognized sport — it is a traditional Ethiopian game, often called 'Genna' or 'Gen' and is associated with the Christmas season, particularly among the Oromo people. The correct association is with the Oromo region, not Amhara. The provided answer 'አማራ' is factually incorrect.",ከገና ስፖርት ጋር የተያያዘው የኢትዮጵያ ክልል ነው?,አ.አማራ ብ.ኦሮሞ ሲ.ትግራይ ደ.ደቡብ ብሄሮች,ብ.ኦሮሞ
HBQ,Ethopia_HBQ.xlsx,Genna,የገና ስፖርቶች ምሳሌያዊ ትርጉም ምንድን ነው?,ሀ. አንድነት እና አከባበር ለ. የተዋጊ ስልጠና ሐ. የሃይማኖት መሰጠት D. የተትረፈረፈ ምርት,አንድነት እና በዓል,0,"The question asks for 'example meaning of Gena sports', but 'Gena' is not a recognized term in sports context; it appears to be a misspelling or misinterpretation of 'Genna' or 'Gena' as in Ethiopian traditional sport 'Genna' (a form of field hockey). The correct answer provided ('አንድነት እና በዓል') does not match any of the listed options (the options include 'አንድነት እና አከባበር' not 'በዓል'). Also, 'Genna' is traditionally associated with unity and celebration, not religious offering or chaotic product.",የገና ስፖርት ምሳሌያዊ ትርጉም ምንድን ነው?,"['ሀ. አንድነት እና አከባበር', 'ለ. የተዋጊ ስልጠና', 'ሐ. የሃይማኖት መሰጠት', 'D. አንድነት እና በዓል']",D. አንድነት እና በዓል
HBQ,Ethopia_HBQ.xlsx,Genna,ለገና ስፖርቶች ምን ዓይነት ዘመናዊ ማስተካከያዎች ተደርገዋል?,ሀ. ሰው ሰራሽ ኳሶችን መጠቀም ለ. ደረጃ ያላቸው ቡድኖች ሐ. መደበኛ ውድድር መ. ከላይ ያሉት ሁሉም,ከላይ ያሉት ሁሉም,0,"The question is unclear and factually problematic. 'ለገና ስፖርቶች' (for Ghana sports) is nonsensical in this context—Ghana is a country, not a type of sport. The question likely intends to ask about modern innovations in sports in general, not specifically 'Ghana sports.' Additionally, the options are poorly labeled and the correct answer option 'ከላይ ያሉት ሁሉም' assumes all previous options are valid, but the question itself is misdirected.",ለስፖርቶች ምን ዓይነት ዘመናዊ ማስተካከያዎች ተደርገዋል?,"['ሀ. ሰው ሰራሽ ኳሶችን መጠቀም', 'ለ. ደረጃ ያላቸው ቡድኖች', 'ሐ. መደበኛ ውድድር', 'መ. ከላይ ያሉት ሁሉም']",መ. ከላይ ያሉት ሁሉም
HBQ,Ethopia_HBQ.xlsx,Genna,ስፖርት ከኢትዮጵያዊ ማንነት ጋር እንዴት ተቆራኝቷል?,ሀ. ብሔራዊ ኩራት ለ. ዓለም አቀፍ እውቅና ሐ. የጥንት ልማዶች D. የሃይማኖት ምልክት,የጥንት ልማዶች,0,"The question asks how sport is connected to Ethiopian identity, but the provided correct answer 'የጥንት ልማዶች' (Ancient Practices) is vague and not factually precise. Sport in Ethiopia is more accurately tied to national pride, athletic excellence, and modern traditions (e.g., long-distance running), not merely 'ancient practices.' Additionally, the option labels are inconsistent: 'ሀ.', 'ለ.', 'ሐ.', 'D.' — the last one uses Latin 'D' instead of Ge'ez script. The answer choice also does not logically match the question's intent.",ስፖርት በኢትዮጵያ ውስጥ ምን ያህል ብሔራዊ እንደሚያመለክተው ነው?,"['ሀ. የጥንት ልማዶች', 'ለ. ብሔራዊ ኩራት', 'ሐ. ዓለም አቀፍ እውቅና', 'መ. የሃይማኖት ምልክት']",ለ. ብሔራዊ ኩራት
HBQ,Ethopia_HBQ.xlsx,Genna,የገና መጫወቻ ሜዳ ዓይነተኛ ባህሪ ምንድነው?,A. Hilly land B. ጠፍጣፋ መሬት ሐ. ምልክት የተደረገባቸው ድንበሮች D. የተለየ ቦታ የለም።,ምንም የተለየ አካባቢ የለም.,0,"The question asks for the typical characteristic of a Ghanaian football field, but the correct answer provided ('ምንም የተለየ አካባቢ የለም') contradicts the options and is not logically consistent. Additionally, option C is written in mixed script ('ሐ.' instead of 'C.') and the correct answer is not among the labeled options. The question implies a specific feature, but the intended correct answer suggests no special feature exists, which is confusingly presented.",የገና መጫወቻ ሜዳ ዓይነተኛ ባህሪ ምንድነው?,"['A. Hilly land', 'B. ጠፍጣፋ መሬት', 'C. ምልክት የተደረገባቸው ድንበሮች', 'D. ምንም የተለየ አካባቢ የለም']",D. ምንም የተለየ አካባቢ የለም
HBQ,Ethopia_HBQ.xlsx,Genna,የገና ስፖርትን ባህል በመጠበቅ ረገድ የትኛው ኢትዮጵያዊ ነገድ ነው የተሻለው?,አ.አማራ ብ.ጉራጌ ሐ.ኦሮሞ ዲ.ሶማሌ,አማራ,0,"The question is factually incorrect and logically flawed. 'የገና ስፖርት' (Gena sport) is not a recognized or standard term in Ethiopian sports culture. Gena is a traditional Ethiopian football-like game, but it is not referred to as 'ገና ስፖርት' in academic or cultural contexts. Additionally, the question implies that one ethnic group has the 'best' culture of Gena, which is culturally insensitive and not objectively verifiable. The answer 'አማራ' is also problematic as Gena is traditionally played across multiple ethnic groups, especially in the Oromia region, and is not exclusively or predominantly an Amhara cultural practice.",የገና ስፖርት በኢትዮጵያ ውስጥ የሚጠበቅ የትኛው ኢትዮጵያዊ ነገድ ነው?,"['አ.አማራ', 'ብ.ጉራጌ', 'ሐ.ኦሮሞ', 'ዲ.ሶማሌ']",ሐ.ኦሮሞ
HBQ,Ethopia_HBQ.xlsx,Genna,በኢትዮጵያ የገና ሰሞን የገና ስፖርት ታሪካዊ ፋይዳው ምንድን ነው?,ሀ. የማህበረሰብ ትስስርን ያጠናክራል። ለ. የጥንት ተዋጊዎችን ያከብራል። ሐ. የአዲሱን ዓመት መጀመሪያ ያመለክታል። መ. የመኸር ወቅትን ያከብራል.,የማህበረሰብ ትስስርን ያጠናክራል።,0,"The question is factually incorrect and logically flawed. 'የገና ሰሞን' (Gena Simon) is not a recognized historical or cultural figure in Ethiopian sports, and 'የገና ስፖርት' (Gena sport) is not a real or established sport in Ethiopia. The term 'Gena' refers to the traditional Ethiopian game of 'Genna' (or 'Gen'na'), a form of field hockey played during Christmas, but 'Gena Simon' is a fabricated or nonsensical phrase. The question confuses a person's name with a sport, making it invalid.",በኢትዮጵያ የገና ስፖርት የታሪካዊ ፋይዳው ምንድን ነው?,"['ሀ. የማህበረሰብ ትስስርን ያጠናክራል።', 'ለ. የጥንት ተዋጊዎችን ያከብራል።', 'ሐ. የአዲሱን ዓመት መጀመሪያ ያመለክታል።', 'መ. የመኸር ወቅትን ያከብራል።']",ሀ. የማህ���ረሰብ ትስስርን ያጠናክራል።
HBQ,Ethopia_HBQ.xlsx,Genna,በገና ስፖርት ወቅት አለመግባባቶች በባህላዊ መንገድ እንዴት ተፈቱ?,ሀ. በመንደር ሽማግሌዎች ለ. በዳኞች ሐ. ግጥሚያውን በድጋሚ በመጫወት መ. በዋና ተጫዋች,በመንደር ሽማግሌዎች በኩል,0,"The question asks how violations are punished in Ghanaian sport in a traditional way, but the correct answer option is incomplete and phrased as 'በመንደር ሽማግሌዎች' (by the referee's assistants), which is not a traditional method but a modern officiating role. Also, the provided correct answer in the note is not one of the listed options — the options lack the full phrase 'በመንደር ሽማግሌዎች በኩል'. Moreover, 'traditional punishment' in Ghanaian sport is not accurately represented by referee assistants; it should refer to culturally recognized community or customary sanctions, not modern officiating. The question and options are factually inconsistent and misleading.",በገና ስፖርት ወቅት አለመግባባቶች በባህላዊ መንገድ እንዴት ተቋምተዋል?,"['ሀ. በመንደር ሽማግሌዎች', 'ለ. በዳኞች', 'ሐ. ግ���ሚያውን በድጋሚ በመጫወት', 'መ. በዋና ተጫዋች']",ሐ. ግጥሚያውን በድጋሚ በመጫወት
HBQ,Ethopia_HBQ.xlsx,Genna,በዚያን ጊዜ ስፖርቶችን መጫወት ዋናው የሥልጠና ጥቅም ምን ነበር?,ሀ. የጥንካሬ ግንባታ ለ. የቡድን ቅንጅት ሐ. የትግል ክህሎቶች መ. የጽናት መሻሻል,የትግል ችሎታ,0,"The question asks for the primary benefit of sports at a certain time, but the correct answer provided ('የትግል ችሎታ') is not one of the listed options. The options include 'የትግል ክህሎቶች' (plural), which is grammatically inconsistent with the singular correct answer. Additionally, the correct answer should match one of the given options exactly.",በዚያን ጊዜ ስፖርቶችን መጫወት ዋናው የሥልጠና ጥቅም ምን ነበር?,"['ሀ. የጥንካሬ ግንባታ', 'ለ. የቡድን ቅንጅት', 'ሐ. የትግል ክህሎቶች', 'መ. የጽናት መሻሻል']",ሐ. የትግል ክህሎቶች
HBQ,Ethopia_HBQ.xlsx,Genna,ከገና ስፖርቶች ጋር የተያያዘው የትኛው ጥንታዊ የኢትዮጵያ ባህል ነው?,ሀ. የዱላ ድብድብ ሥነ ሥርዓቶች ለ. የቀስት ውድድር ሐ. የፈረስ እሽቅድምድም D. የድንጋይ ማንሳት,የዱላ ድብድብ ሥነ ሥርዓቶች,0,"The question asks for an ancient Ethiopian cultural practice associated with 'ገና ስፖርቶች' (modern sports), but 'የዱላ ድብድብ ሥነ ሥርዓቶች' (Dula dance systems) is a cultural performance, not a sport. None of the options are clearly recognized as ancient Ethiopian sports. The correct answer provided is factually mismatched with the question's intent. The question is logically flawed because 'የዱላ ድብድብ' is not a sport, and the other options (archery, horse racing, fishing) are more plausible as traditional activities but still not accurately framed as 'ancient Ethiopian sports' in the context of the given answer.",ከገና ስፖርቶች ጋር የተያያዘው የትኛው ጥንታዊ የኢትዮጵያ ስፖርት ነው?,"['ሀ. የዱላ ድብድብ ሥነ ሥርዓቶች', 'ለ. የቀስት ውድድር', 'ሐ. የፈረስ እሽቅድምድ��', 'D. የድንጋይ ማንሳት']",ለ. የቀስት ውድድር
HBQ,Ethopia_HBQ.xlsx,Genna,በገና ስፖርቶች ውስጥ ያለው ኳስ በተለምዶ ምን ይወክላል?,ሀ. ፀሐይ ለ. አንድነት ሐ. ተዋጊ መንፈስ ዲ. ክብረ በዓል,አንድነት,0,"The question is factually incorrect. In Ghanaian sports, the ball does not symbolize 'unity' (አንድነት); this is a misattribution. The ball in sports generally represents competition, play, or the object of the game, not an abstract cultural symbol like unity. The correct symbolic meaning, if any, should be contextually accurate. Also, the options include culturally irrelevant or incorrect associations (e.g., 'sun', 'team spirit', 'holiday') without clear basis in Ghanaian sports culture.",በገና ስፖርቶች ውስጥ ያለው ኳስ በተለምዶ ምን ይወክላል?,"['ሀ. ፀሐይ', 'ለ. ተዋጊ መንፈስ', 'ሐ. ክብረ በዓል', 'ዲ. አንድነት']",ተዋጊ መንፈስ
HBQ,Ethopia_HBQ.xlsx,Genna,ከቤት ውጭ ስፖርቶችን የመጫወት ታሪካዊ ምክንያት ምንድነው?,ሀ. ተመልካቾችን ማካተት ለ. ተፈጥሮን ማክበር ሐ. ለሥጋዊ ነፃነት መ. የተለየ ምክንያት የለም.,ተፈጥሮን ለማክበር,0,"The question asks for the 'historical reason' for playing outdoor sports, but the provided correct answer 'ተፈጥሮን ማክበር' (to embrace nature) is more of a modern or philosophical motivation rather than a historically accurate primary reason. Historically, outdoor sports were often played due to lack of indoor facilities, social gatherings, or military training — not primarily to 'embrace nature.' The answer choice is factually misleading. Additionally, option 'መ. የተለየ ምክንያት የለም' (no specific reason) is incorrectly phrased and distracts from clarity.",ከቤት ውጭ ስፖርቶችን የመጫወት ታሪካዊ ዋና ምክንያት ምንድነው?,"['ሀ. ተመልካቾችን ማካተት', 'ለ. የስፖርት አካላትን ለመስራት', 'ሐ. ለሥጋዊ ነፃነት', 'መ. የተለየ ምክንያት የለም']",ሐ. ለሥጋዊ ነፃነት
HBQ,Ethopia_HBQ.xlsx,Genna,እስካሁን ድረስ በኢትዮጵያ ውስጥ ስፖርትን የሚወክሉት የትኞቹ ታሪካዊ ቅርሶች ናቸው?,ሀ. የጥንት ጽሑፎች ለ. የሮክ ቅርጻ ቅርጾች ሐ. ባህላዊ ሥዕሎች D. ፎክሎር መጻሕፍት።,ባህላዊ ሥዕሎች,0,"The question asks about 'historical symbols' representing sports in Ethiopia, but the options include unrelated cultural artifacts (rock carvings, folk writings, etc.) that are not specifically tied to sports. The correct answer 'ባህላዊ ሥዕሎች' (traditional symbols) is vague and not factually precise — Ethiopia's historical sports representation is more accurately tied to ancient rock carvings depicting athletic activities (e.g., running, wrestling), not general 'traditional symbols'. The question and answer are logically flawed due to imprecise terminology and mismatched historical evidence.",እስካሁን ድረስ በኢትዮጵያ ውስጥ ስፖርትን የሚወክሉት የትኞቹ ታሪካዊ ቅርሶች ናቸው እንደ ስጋት፣ ምርጥ እና አለም አቀፍ ስፖርት እንደ ምሳሌ?,"['ሀ. የጥንት ጽሑፎች', 'ለ. የሮክ ቅርጾች', 'ሐ. ባህላዊ ሥዕሎች', 'D. ፎክሎር መጻሕፍት']",ለ. የሮክ ቅርጾች
